id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
58,proxy58,0.9,0.96,1.11,0.9,1.0,0.62,5,0
59,proxy59,1.12,1.0,1.05,1.12,1.0,1.12,9,0
60,proxy60,0.96,1.07,1.25,0.96,1.01,1.12,9,0
61,proxy61,1.35,0.73,0.68,1.35,0.99,1.0,8,0
62,proxy62,1.04,1.04,0.97,1.04,1.01,1.12,9,0
63,proxy63,0.55,1.1,1.16,0.55,0.99,0.5,4,0
64,proxy64,0.95,0.88,1.06,0.95,1.0,0.88,7,0
65,proxy65,1.01,1.2,0.87,1.01,1.0,0.88,7,0
66,proxy66,1.55,1.23,0.73,1.55,1.01,1.62,13,0
67,proxy67,0.73,0.67,0.9,0.73,0.99,0.75,6,0
68,proxy68,1.43,0.86,0.68,1.43,1.01,1.25,10,0
69,proxy69,0.67,0.95,0.73,0.67,1.0,1.0,8,0
70,proxy70,0.87,1.08,1.33,0.87,0.99,0.75,6,0
71,proxy71,0.7,0.99,1.18,0.7,1.0,0.75,6,0
72,proxy72,1.73,0.78,1.23,1.73,1.0,1.38,11,0
73,proxy73,0.44,0.74,1.31,0.44,1.0,0.5,4,0
74,proxy74,0.64,0.72,1.07,0.64,1.0,1.0,8,0
75,proxy75,2.02,1.2,1.19,2.02,1.0,1.62,13,0
76,proxy76,1.69,0.88,1.03,1.69,1.0,1.25,10,0
77,proxy77,0.66,1.15,1.01,0.66,0.99,0.62,5,0
78,proxy78,1.02,1.2,0.78,1.02,1.0,1.0,8,0
79,proxy79,1.53,0.7,0.95,1.53,1.0,1.0,8,0
80,proxy80,1.51,1.11,1.16,1.51,1.0,1.5,12,0
81,proxy81,1.34,0.97,1.23,1.34,1.0,0.88,7,0
82,proxy82,0.95,1.09,0.91,0.95,1.0,1.0,8,0
83,proxy83,1.47,0.78,1.08,1.47,1.0,1.5,12,0
84,proxy84,1.02,0.74,0.69,1.02,1.0,0.88,7,0
85,proxy85,1.63,1.2,0.87,1.63,1.0,1.5,12,0
86,proxy86,1.41,0.98,0.89,1.41,1.0,1.12,9,0
87,proxy87,0.98,0.87,1.15,0.98,0.99,0.62,5,0
88,proxy88,0.51,0.68,0.84,0.51,1.0,0.62,5,0
89,proxy89,1.3,0.92,1.01,1.3,1.0,1.12,9,0
90,proxy90,0.39,1.13,1.19,0.39,0.99,0.5,4,0
91,proxy91,1.15,1.12,1.03,1.15,1.0,1.0,8,0
92,proxy92,0.65,0.9,0.84,0.65,0.99,0.5,4,0
93,proxy93,1.82,0.98,1.01,1.82,1.0,1.38,11,0
94,proxy94,1.63,1.02,0.69,1.63,1.01,1.12,9,0
95,proxy95,1.26,0.71,0.78,1.26,1.0,0.88,7,0
96,proxy96,0.74,0.86,0.82,0.74,0.99,0.88,7,0
97,proxy97,1.0,0.79,0.69,1.0,1.0,0.88,7,0
98,proxy98,0.59,0.79,0.87,0.59,0.99,0.62,5,0
99,proxy99,0.29,1.03,0.93,0.29,0.99,0.25,2,0
100,proxy100,0.46,0.67,0.72,0.46,0.99,0.5,4,0
