id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
41,proxy41,1.64,1.08,0.84,1.67,1.0,1.62,13,0
42,proxy42,0.98,0.98,1.09,0.99,1.0,1.12,9,0
43,proxy43,0.91,1.3,1.14,0.92,1.01,1.38,11,0
44,proxy44,1.01,1.15,0.74,1.02,1.0,1.0,8,0
45,proxy45,0.42,1.26,1.18,0.43,0.99,0.88,7,0
46,proxy46,1.71,0.86,1.05,1.73,1.01,1.25,10,0
47,proxy47,28.17,0.76,5.36,2.02,10.22,4.0,12,0
48,proxy48,1.02,1.15,0.95,1.03,1.0,0.75,6,0
49,proxy49,0.83,0.89,1.22,0.84,1.0,0.88,7,0
50,proxy50,0.64,0.77,0.77,0.65,1.0,0.62,5,0
51,proxy51,0.92,0.87,0.64,0.93,0.99,1.0,8,0
52,proxy52,0.78,0.92,0.88,0.79,1.0,0.75,6,0
53,proxy53,21.46,1.28,6.85,1.05,7.08,3.5,8,0
54,proxy54,1.35,0.88,0.82,1.36,1.0,1.12,9,0
55,proxy55,0.7,1.16,0.7,0.71,0.99,0.88,7,0
56,proxy56,20.63,1.16,6.74,1.28,7.17,3.38,7,0
57,proxy57,1.39,0.88,1.1,1.41,1.0,1.25,10,0
58,proxy58,27.18,0.76,4.29,2.61,8.4,4.5,16,0
59,proxy59,0.92,1.21,1.21,0.93,1.0,1.0,8,0
60,proxy60,0.9,1.3,0.76,0.91,0.99,0.75,6,0
61,proxy61,0.76,1.15,1.12,0.77,0.99,0.62,5,0
62,proxy62,1.31,1.17,0.74,1.33,1.01,1.38,11,0
63,proxy63,18.34,0.74,6.8,1.08,7.68,3.5,8,0
64,proxy64,1.64,1.19,1.23,1.67,1.01,1.38,11,0
65,proxy65,1.24,1.01,1.19,1.26,1.0,1.25,10,0
66,proxy66,0.86,0.72,1.12,0.88,1.0,1.0,8,0
67,proxy67,0.92,1.19,0.68,0.93,0.99,0.88,7,0
68,proxy68,1.34,0.97,0.95,1.36,1.02,1.62,13,0
69,proxy69,1.2,1.14,1.12,1.22,0.99,1.12,9,0
70,proxy70,0.95,1.09,0.99,0.96,1.0,0.75,6,0
71,proxy71,0.83,1.21,1.2,0.84,0.99,0.5,4,0
72,proxy72,1.58,1.08,1.23,1.6,1.0,1.12,9,0
73,proxy73,0.25,0.79,0.99,0.25,0.99,0.62,5,0
74,proxy74,0.58,0.96,0.99,0.59,0.99,0.75,6,0
75,proxy75,0.74,1.16,0.68,0.75,1.0,0.75,6,0
76,proxy76,1.3,1.21,1.16,1.32,1.0,1.12,9,0
77,proxy77,1.14,1.07,1.13,1.16,1.01,1.12,9,0
78,proxy78,0.43,1.17,1.03,0.44,0.99,0.62,5,0
79,proxy79,27.27,0.69,5.01,1.1,9.25,3.38,7,0
80,proxy80,0.43,1.0,1.01,0.44,0.99,0.5,4,0
81,proxy81,1.46,0.92,0.73,1.47,1.0,1.38,11,0
82,proxy82,0.95,1.17,0.93,0.97,0.99,0.75,6,0
83,proxy83,0.89,0.76,1.02,0.9,1.0,1.12,9,0
84,proxy84,1.45,1.01,1.19,1.46,1.0,1.12,9,0
85,proxy85,0.48,0.86,1.14,0.48,0.99,0.5,4,0
86,proxy86,0.6,0.95,0.96,0.61,1.0,0.88,7,0
87,proxy87,0.57,1.22,1.09,0.57,1.0,0.62,5,0
88,proxy88,0.57,1.06,0.78,0.57,1.0,0.62,5,0
89,proxy89,0.37,0.73,0.96,0.37,0.99,0.38,3,0
90,proxy90,0.57,0.75,0.63,0.57,0.99,0.5,4,0
91,proxy91,1.92,0.79,0.79,1.95,1.01,1.5,12,0
92,proxy92,1.05,0.75,0.63,1.06,1.0,0.88,7,0
93,proxy93,0.36,1.23,0.64,0.36,0.99,0.5,4,0
94,proxy94,0.63,1.31,0.72,0.64,1.0,0.88,7,0
95,proxy95,1.74,0.7,0.71,1.77,1.01,1.25,10,0
96,proxy96,0.8,1.03,1.13,0.81,1.0,0.75,6,0
97,proxy97,0.61,1.24,0.8,0.62,0.99,0.75,6,0
98,proxy98,1.01,0.9,0.69,1.02,0.99,0.75,6,0
99,proxy99,1.34,1.19,1.03,1.36,1.01,1.25,10,0
100,proxy100,0.56,0.66,0.9,0.57,0.99,0.62,5,0
