id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
67,proxy67,1.1,0.94,1.16,1.14,1.0,1.0,7,0
68,proxy68,5.56,1.24,6.1,0.97,7.73,3.86,7,0
69,proxy69,0.6,1.01,0.81,0.62,1.0,0.57,4,0
70,proxy70,0.97,1.07,1.21,1.0,1.01,1.0,7,0
71,proxy71,0.25,0.78,1.24,0.26,0.99,0.43,3,0
72,proxy72,0.77,1.09,0.79,0.8,1.0,0.86,6,0
73,proxy73,0.9,1.12,0.72,0.93,1.0,0.86,6,0
74,proxy74,1.57,0.93,0.94,1.63,1.01,1.29,9,0
75,proxy75,28.03,1.28,6.28,1.49,10.74,4.0,8,0
76,proxy76,11.8,1.28,7.26,2.65,9.05,5.14,16,0
77,proxy77,1.17,1.03,1.2,1.22,1.0,1.0,7,0
78,proxy78,0.95,0.72,1.24,0.99,1.01,1.29,9,0
79,proxy79,0.77,0.86,0.93,0.8,0.99,0.86,6,0
80,proxy80,1.9,0.86,0.8,1.97,1.01,1.43,10,0
81,proxy81,1.32,0.76,0.8,1.37,1.02,1.57,11,0
82,proxy82,0.72,1.15,1.14,0.74,1.0,0.71,5,0
83,proxy83,1.02,1.26,0.67,1.05,1.01,1.29,9,0
84,proxy84,1.47,1.04,1.17,1.53,1.01,1.0,7,0
85,proxy85,0.67,1.26,1.01,0.69,0.99,0.57,4,0
86,proxy86,0.5,1.16,0.78,0.52,1.0,0.86,6,0
87,proxy87,0.82,1.31,0.71,0.85,0.99,0.86,6,0
88,proxy88,0.94,0.68,1.2,0.97,1.0,0.86,6,0
89,proxy89,23.41,1.19,6.01,1.5,7.81,3.86,7,0
90,proxy90,28.47,1.16,5.48,1.35,10.79,4.14,9,0
91,proxy91,1.06,0.71,0.77,1.1,0.99,1.0,7,0
92,proxy92,0.74,0.9,0.96,0.77,0.99,0.71,5,0
93,proxy93,0.8,0.81,0.88,0.83,1.0,0.71,5,0
94,proxy94,0.91,1.14,1.06,0.94,1.0,0.86,6,0
95,proxy95,1.84,0.93,1.27,1.9,1.01,1.43,10,0
96,proxy96,1.09,0.71,1.13,1.13,1.0,1.14,8,0
97,proxy97,1.47,0.78,0.88,1.52,1.0,1.57,11,0
98,proxy98,1.0,0.92,1.25,1.04,1.0,0.86,6,0
99,proxy99,1.0,0.83,1.05,1.04,1.0,1.0,7,0
100,proxy100,1.05,1.11,1.26,1.09,0.99,1.0,7,0
101,proxy101,1.22,0.91,1.12,1.26,1.01,0.86,6,0
102,proxy102,0.84,1.24,1.09,0.87,0.99,0.71,5,0
103,proxy103,0.45,0.99,1.0,0.46,0.99,0.57,4,0
104,proxy104,0.5,1.12,1.0,0.52,0.99,0.43,3,0
105,proxy105,28.82,0.74,5.44,1.11,7.93,3.71,6,0
106,proxy106,0.97,1.22,1.24,1.0,1.0,0.86,6,0
107,proxy107,1.06,1.28,1.23,1.1,1.01,1.14,8,0
108,proxy108,0.84,1.29,0.8,0.87,1.0,0.86,6,0
109,proxy109,0.21,1.18,1.19,0.22,0.99,0.29,2,0
110,proxy110,0.91,1.17,1.29,0.95,1.0,1.0,7,0
111,proxy111,0.77,1.0,0.93,0.8,0.99,0.71,5,0
112,proxy112,1.13,0.76,0.89,1.17,0.99,1.0,7,0
113,proxy113,1.08,0.84,0.97,1.11,1.0,0.86,6,0
114,proxy114,1.32,1.04,1.16,1.37,1.0,1.0,7,0
115,proxy115,1.64,1.07,1.07,1.69,1.01,1.71,12,0
116,proxy116,1.05,0.7,1.07,1.09,1.0,1.0,7,0
117,proxy117,0.88,0.78,1.1,0.92,1.0,1.0,7,0
118,proxy118,0.82,1.27,0.95,0.85,1.0,0.86,6,0
119,proxy119,1.09,1.23,0.66,1.13,1.0,0.71,5,0
120,proxy120,1.88,1.09,1.18,1.95,1.02,1.86,13,0
121,proxy121,1.42,0.82,1.1,1.47,1.01,1.43,10,0
122,proxy122,1.05,0.98,1.23,1.09,0.99,0.86,6,0
123,proxy123,0.34,0.99,0.81,0.35,1.0,0.71,5,0
124,proxy124,0.32,1.22,0.85,0.33,1.0,0.71,5,0
125,proxy125,0.63,0.74,0.91,0.65,0.99,0.57,4,0
126,proxy126,1.19,0.87,0.67,1.23,1.01,1.43,10,0
127,proxy127,1.69,0.91,0.75,1.75,1.01,1.43,10,0
128,proxy128,0.41,1.29,0.91,0.43,1.0,0.71,5,0
129,proxy129,0.97,0.9,1.14,1.0,1.0,1.0,7,0
130,proxy130,0.43,0.72,1.07,0.44,1.0,0.43,3,0
131,proxy131,1.14,1.29,0.74,1.19,1.0,0.86,6,0
132,proxy132,1.03,0.9,0.68,1.07,1.0,0.86,6,0
133,proxy133,0.55,0.85,1.09,0.57,1.0,0.57,4,0
134,proxy134,0.61,0.91,1.13,0.63,1.0,0.86,6,0
135,proxy135,0.36,0.89,1.08,0.38,0.98,0.43,3,0
136,proxy136,0.72,1.19,1.05,0.75,0.99,0.71,5,0
137,proxy137,0.81,1.11,0.75,0.84,1.0,0.71,5,0
138,proxy138,1.07,1.06,1.15,1.11,1.0,0.86,6,0
139,proxy139,0.61,0.88,0.9,0.63,1.0,0.71,5,0
140,proxy140,0.83,0.73,0.78,0.86,1.0,1.0,7,0
141,proxy141,0.24,1.01,0.75,0.25,0.99,0.57,4,0
142,proxy142,1.38,1.05,0.82,1.43,1.0,1.29,9,0
143,proxy143,1.88,1.07,1.19,1.95,1.01,1.57,11,0
144,proxy144,0.31,1.01,0.92,0.32,1.0,0.71,5,0
145,proxy145,1.07,1.03,1.22,1.11,1.0,1.0,7,0
146,proxy146,1.4,1.07,0.7,1.45,1.01,1.29,9,0
147,proxy147,0.84,0.87,1.08,0.87,1.0,1.0,7,0
148,proxy148,1.03,1.22,0.67,1.07,1.0,0.86,6,0
149,proxy149,0.31,1.34,1.17,0.32,0.99,0.43,3,0
150,proxy150,0.92,0.77,1.08,0.95,0.99,0.71,5,0
