id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
72,proxy72,0.76,1.13,1.19,0.8,1.0,0.88,7,0
73,proxy73,0.88,1.06,0.87,0.92,0.99,0.62,5,0
74,proxy74,0.88,1.32,1.12,0.92,1.01,1.0,8,0
75,proxy75,1.16,1.33,0.7,1.22,1.0,1.25,10,0
76,proxy76,1.07,0.71,0.73,1.13,1.0,1.5,12,0
77,proxy77,0.77,0.77,1.0,0.81,0.99,0.75,6,0
78,proxy78,0.78,0.83,0.66,0.82,1.0,0.75,6,0
79,proxy79,1.07,0.84,0.88,1.13,1.0,1.0,8,0
80,proxy80,0.81,0.86,0.7,0.85,1.0,0.75,6,0
81,proxy81,0.95,0.99,1.1,1.0,0.99,1.0,8,0
82,proxy82,0.5,0.82,0.94,0.52,0.99,0.88,7,0
83,proxy83,16.13,0.72,4.18,1.72,6.3,4.12,13,0
84,proxy84,1.06,1.2,0.94,1.12,1.0,1.0,8,0
85,proxy85,1.14,0.96,1.23,1.2,1.01,1.38,11,0
86,proxy86,1.43,0.83,0.7,1.51,1.01,1.5,12,0
87,proxy87,1.18,0.9,0.82,1.24,1.02,1.38,11,0
88,proxy88,0.37,0.73,1.26,0.39,0.99,0.75,6,0
89,proxy89,0.7,1.26,1.19,0.74,0.99,0.75,6,0
90,proxy90,1.0,0.94,1.2,1.06,1.01,1.0,8,0
91,proxy91,1.27,1.07,0.99,1.34,1.0,1.25,10,0
92,proxy92,0.57,1.33,1.26,0.6,1.0,0.62,5,0
93,proxy93,1.14,0.86,1.19,1.19,1.0,1.12,9,0
94,proxy94,1.12,0.91,0.75,1.18,1.0,1.0,8,0
95,proxy95,0.42,0.92,0.68,0.44,0.99,0.5,4,0
96,proxy96,12.0,0.99,6.31,0.83,8.62,3.38,7,0
97,proxy97,0.76,1.05,0.67,0.8,0.99,0.62,5,0
98,proxy98,1.13,1.27,0.88,1.18,1.0,1.25,10,0
99,proxy99,0.78,1.1,1.07,0.82,1.0,1.0,8,0
100,proxy100,1.06,1.12,1.09,1.11,1.0,1.25,10,0
