id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
84,proxy84,0.91,1.38,1.01,0.91,1.0,0.88,7,0
85,proxy85,0.73,0.77,1.02,0.73,0.99,1.0,8,0
86,proxy86,1.09,0.84,1.15,1.09,1.0,0.75,6,0
87,proxy87,1.07,0.71,0.81,1.07,0.99,0.62,5,0
88,proxy88,1.14,0.72,1.11,1.14,1.01,1.12,9,0
89,proxy89,1.23,1.09,0.85,1.23,1.0,1.25,10,0
90,proxy90,1.15,1.3,0.78,1.15,0.99,0.88,7,0
91,proxy91,1.54,0.89,0.83,1.54,1.0,1.25,10,0
92,proxy92,1.23,0.89,1.21,1.23,1.0,1.12,9,0
93,proxy93,0.98,0.98,1.14,0.98,1.0,1.0,8,0
94,proxy94,0.75,1.33,1.18,0.75,1.0,0.88,7,0
95,proxy95,1.6,1.03,0.98,1.6,1.01,1.25,10,0
96,proxy96,1.37,1.0,1.21,1.37,1.01,1.5,12,0
97,proxy97,1.02,1.2,1.12,1.02,1.01,1.38,11,0
98,proxy98,1.12,0.95,0.92,1.12,1.0,1.25,10,0
99,proxy99,1.23,1.16,1.07,1.23,1.0,0.75,6,0
100,proxy100,1.01,0.88,1.0,1.01,0.99,0.88,7,0
