id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
84,proxy84,1.5,0.9,0.93,1.55,1.01,1.43,10,0
85,proxy85,1.44,0.89,0.9,1.49,1.01,1.43,10,0
86,proxy86,2.32,1.22,1.07,2.4,1.01,1.86,13,0
87,proxy87,58.55,0.84,9.44,1.37,17.96,6.86,8,0
88,proxy88,0.63,1.21,0.94,0.65,0.99,0.71,5,0
89,proxy89,0.33,1.24,1.14,0.34,1.0,0.71,5,0
90,proxy90,0.57,1.11,0.72,0.59,1.0,0.86,6,0
91,proxy91,0.38,0.78,0.77,0.39,1.0,0.71,5,0
92,proxy92,0.63,0.69,1.09,0.65,1.0,0.57,4,0
93,proxy93,1.41,1.23,0.76,1.46,1.0,1.0,7,0
94,proxy94,0.84,0.89,0.69,0.87,0.99,0.86,6,0
95,proxy95,0.94,1.01,0.82,0.97,1.0,0.71,5,0
96,proxy96,30.64,0.79,4.05,1.18,10.77,3.71,6,0
97,proxy97,59.04,1.31,10.59,1.87,14.43,7.14,10,0
98,proxy98,0.58,1.27,0.65,0.6,1.0,0.71,5,0
99,proxy99,22.52,0.76,6.27,0.71,8.24,3.71,6,0
100,proxy100,0.7,0.97,1.04,0.73,1.0,1.14,8,0
101,proxy101,1.24,0.75,0.63,1.29,0.99,1.14,8,0
102,proxy102,0.12,1.13,1.15,0.12,0.99,0.29,2,0
103,proxy103,0.63,1.2,0.77,0.65,0.99,0.57,4,0
104,proxy104,0.37,1.22,1.16,0.38,0.99,0.57,4,0
105,proxy105,0.5,1.11,0.98,0.51,0.99,0.43,3,0
106,proxy106,0.31,0.8,0.87,0.32,1.0,0.86,6,0
107,proxy107,1.19,1.29,0.78,1.23,1.01,1.0,7,0
108,proxy108,0.66,1.23,1.12,0.68,0.99,0.71,5,0
109,proxy109,0.84,0.93,0.76,0.87,1.0,0.86,6,0
110,proxy110,27.62,1.16,4.86,1.1,8.24,3.86,7,0
111,proxy111,0.66,0.89,0.99,0.68,1.01,0.86,6,0
112,proxy112,0.67,1.01,1.26,0.7,1.0,0.86,6,0
113,proxy113,0.92,1.06,0.82,0.95,1.0,1.14,8,0
114,proxy114,0.45,1.12,0.66,0.46,0.99,0.57,4,0
115,proxy115,26.87,1.11,5.4,0.33,6.05,3.14,2,0
116,proxy116,0.63,1.12,1.18,0.65,0.99,0.43,3,0
117,proxy117,1.09,0.68,0.84,1.13,1.0,1.0,7,0
118,proxy118,0.81,1.17,1.18,0.84,1.0,0.86,6,0
119,proxy119,1.63,1.32,0.93,1.68,1.0,1.29,9,0
120,proxy120,0.54,0.88,1.0,0.55,1.0,0.71,5,0
121,proxy121,1.11,1.18,1.16,1.15,1.0,0.86,6,0
122,proxy122,1.3,1.01,0.86,1.34,1.0,1.43,10,0
123,proxy123,0.74,1.29,0.75,0.77,0.99,0.71,5,0
124,proxy124,1.78,0.76,0.65,1.84,1.01,1.14,8,0
125,proxy125,1.92,1.31,1.11,1.99,1.03,1.86,13,0
126,proxy126,0.44,1.19,0.76,0.45,0.99,0.57,4,0
127,proxy127,1.02,0.78,0.66,1.05,1.0,1.14,8,0
128,proxy128,23.85,1.01,5.17,0.87,9.89,4.0,8,0
129,proxy129,1.66,0.96,1.01,1.72,1.01,1.57,11,0
130,proxy130,0.68,1.12,1.03,0.7,0.99,0.86,6,0
131,proxy131,1.47,1.13,1.04,1.52,1.01,1.43,10,0
132,proxy132,0.93,0.77,0.93,0.96,1.0,0.86,6,0
133,proxy133,28.85,1.22,6.84,1.77,6.94,4.0,8,0
134,proxy134,0.58,0.7,0.74,0.6,0.99,0.43,3,0
135,proxy135,1.06,1.02,0.84,1.1,1.0,1.0,7,0
136,proxy136,1.34,1.14,1.19,1.38,1.0,1.0,7,0
137,proxy137,0.55,1.26,0.74,0.57,1.0,0.86,6,0
138,proxy138,0.26,1.11,1.09,0.27,0.99,0.29,2,0
139,proxy139,0.6,1.2,0.81,0.62,0.99,0.43,3,0
140,proxy140,1.11,1.28,1.19,1.15,1.0,1.14,8,0
141,proxy141,0.38,0.76,0.79,0.4,1.0,0.57,4,0
142,proxy142,0.31,1.19,1.07,0.32,1.0,0.57,4,0
143,proxy143,1.77,0.78,1.06,1.83,1.02,1.71,12,0
144,proxy144,0.97,1.08,0.83,1.0,1.0,1.14,8,0
145,proxy145,1.45,0.73,1.08,1.5,1.0,1.0,7,0
146,proxy146,1.5,0.99,1.01,1.55,1.01,1.29,9,0
147,proxy147,0.96,0.89,0.89,0.99,1.0,1.14,8,0
148,proxy148,0.78,0.79,0.92,0.81,1.0,0.86,6,0
149,proxy149,0.99,0.68,1.25,1.02,1.0,0.71,5,0
150,proxy150,2.09,0.75,1.21,2.16,1.02,1.43,10,0
