id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
130,proxy130,0.8,1.16,0.72,0.83,0.99,0.71,5,0
131,proxy131,31.73,0.86,5.64,1.45,9.34,3.86,7,0
132,proxy132,1.29,0.98,1.19,1.34,1.0,1.14,8,0
133,proxy133,1.86,0.94,1.09,1.94,1.0,1.43,10,0
134,proxy134,0.86,1.25,0.7,0.9,1.0,0.86,6,0
135,proxy135,0.89,0.75,0.93,0.93,1.01,1.0,7,0
136,proxy136,1.81,1.07,1.14,1.89,1.0,1.71,12,0
137,proxy137,0.43,0.81,0.83,0.45,0.99,0.43,3,0
138,proxy138,24.1,0.78,7.14,1.24,6.33,3.71,6,0
139,proxy139,1.82,1.3,1.17,1.9,1.0,1.71,12,0
140,proxy140,22.2,0.82,5.43,1.2,10.67,4.0,8,0
141,proxy141,0.69,0.93,1.13,0.72,1.0,1.0,7,0
142,proxy142,1.24,0.74,1.21,1.29,1.0,1.0,7,0
143,proxy143,30.14,1.34,6.4,0.44,9.66,3.14,2,0
144,proxy144,0.92,1.35,0.96,0.96,1.0,1.29,9,0
145,proxy145,0.0,0.91,1.14,0.0,0.98,0.0,0,0
146,proxy146,1.29,1.32,0.87,1.35,1.01,1.14,8,0
147,proxy147,1.08,1.21,0.91,1.13,0.99,0.71,5,0
148,proxy148,0.4,1.04,0.96,0.41,0.99,1.0,7,0
149,proxy149,1.39,1.16,1.02,1.45,1.0,1.29,9,0
150,proxy150,1.75,0.86,1.0,1.82,1.0,1.14,8,0
