id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
82,proxy82,0.46,1.09,1.0,0.48,0.99,0.57,4,0
83,proxy83,1.19,1.06,0.7,1.24,1.01,1.0,7,0
84,proxy84,1.06,1.04,1.21,1.11,1.0,0.86,6,0
85,proxy85,1.04,1.21,0.9,1.09,1.0,0.86,6,0
86,proxy86,0.6,1.0,0.76,0.63,0.99,0.71,5,0
87,proxy87,1.08,0.83,0.78,1.13,1.0,1.0,7,0
88,proxy88,1.31,1.09,0.8,1.37,1.01,1.43,10,0
89,proxy89,0.98,1.1,0.76,1.03,1.0,0.86,6,0
90,proxy90,0.18,1.25,1.15,0.19,0.99,0.29,2,0
91,proxy91,0.56,1.15,1.1,0.59,0.99,0.43,3,0
92,proxy92,1.79,0.69,0.94,1.87,1.01,1.57,11,0
93,proxy93,0.81,0.73,0.73,0.85,1.01,1.0,7,0
94,proxy94,0.56,0.86,0.79,0.59,1.0,0.57,4,0
95,proxy95,0.69,0.81,1.13,0.72,1.0,0.86,6,0
96,proxy96,1.56,1.11,1.01,1.63,1.0,1.14,8,0
97,proxy97,1.48,1.1,0.87,1.55,1.01,1.29,9,0
98,proxy98,2.26,0.74,0.81,2.36,1.02,1.86,13,0
99,proxy99,0.85,0.95,0.71,0.89,1.01,1.0,7,0
100,proxy100,0.75,1.03,1.02,0.78,1.0,0.71,5,0
101,proxy101,1.2,0.75,0.73,1.26,1.01,1.14,8,0
102,proxy102,1.23,1.05,0.77,1.29,1.01,1.29,9,0
103,proxy103,2.12,0.76,1.12,2.22,1.02,2.14,15,0
104,proxy104,1.34,1.08,1.09,1.4,1.0,1.14,8,0
105,proxy105,1.74,0.73,0.67,1.82,1.01,1.14,8,0
106,proxy106,0.79,0.74,1.04,0.83,0.99,0.86,6,0
107,proxy107,1.25,1.32,1.13,1.31,1.0,1.0,7,0
108,proxy108,0.94,1.29,0.77,0.99,1.0,1.0,7,0
109,proxy109,0.48,0.98,0.75,0.5,1.0,0.57,4,0
110,proxy110,0.36,1.18,1.27,0.38,0.99,0.43,3,0
111,proxy111,31.14,1.15,4.28,2.06,8.87,4.43,11,0
112,proxy112,0.33,1.35,1.17,0.35,0.99,0.43,3,0
113,proxy113,0.63,0.97,0.98,0.66,0.99,0.43,3,0
114,proxy114,1.01,0.87,0.79,1.06,1.0,0.71,5,0
115,proxy115,1.19,1.19,0.91,1.24,1.0,1.0,7,0
116,proxy116,1.5,1.09,0.69,1.57,0.99,1.14,8,0
117,proxy117,0.08,0.73,0.72,0.08,0.99,0.29,2,0
118,proxy118,0.31,1.18,0.77,0.32,0.99,0.57,4,0
119,proxy119,0.78,1.07,0.8,0.82,0.99,0.57,4,0
120,proxy120,1.33,1.11,1.03,1.39,1.0,1.43,10,0
121,proxy121,1.59,0.78,1.27,1.66,1.0,1.14,8,0
122,proxy122,1.17,0.8,1.09,1.22,1.0,1.0,7,0
123,proxy123,0.26,0.86,1.22,0.27,1.0,1.0,7,0
124,proxy124,1.47,1.0,1.16,1.54,1.0,1.43,10,0
125,proxy125,1.32,1.19,1.27,1.38,1.0,1.14,8,0
126,proxy126,0.86,1.12,0.79,0.9,1.01,1.0,7,0
127,proxy127,1.57,1.22,0.72,1.65,1.0,1.43,10,0
128,proxy128,0.5,1.27,0.66,0.52,0.99,0.57,4,0
129,proxy129,1.53,1.0,1.25,1.6,1.01,1.14,8,0
130,proxy130,0.52,1.32,0.73,0.54,0.99,0.57,4,0
131,proxy131,1.36,0.73,1.29,1.42,1.0,1.0,7,0
132,proxy132,2.02,1.15,0.69,2.12,1.0,1.71,12,0
133,proxy133,0.83,0.7,0.85,0.87,1.0,0.57,4,0
134,proxy134,26.13,0.71,6.01,1.27,7.29,4.0,8,0
135,proxy135,28.94,0.89,6.9,1.02,7.94,3.43,4,0
136,proxy136,0.83,1.35,0.79,0.87,1.0,0.71,5,0
137,proxy137,0.8,0.91,0.89,0.83,1.0,0.71,5,0
138,proxy138,21.65,1.3,5.82,1.03,7.98,3.57,5,0
139,proxy139,1.45,1.08,1.28,1.52,1.01,1.29,9,0
140,proxy140,0.96,1.37,1.05,1.01,0.99,0.71,5,0
141,proxy141,0.98,0.8,1.02,1.03,1.0,1.0,7,0
142,proxy142,0.89,1.02,0.73,0.93,1.0,0.86,6,0
143,proxy143,0.33,0.81,1.0,0.35,0.99,0.29,2,0
144,proxy144,0.39,1.26,1.24,0.41,0.99,0.57,4,0
145,proxy145,30.38,1.21,6.81,1.26,8.61,4.14,9,0
146,proxy146,0.52,1.19,0.69,0.55,1.0,1.0,7,0
147,proxy147,0.84,0.72,1.28,0.88,0.99,0.86,6,0
148,proxy148,0.82,1.01,1.25,0.86,1.0,1.14,8,0
149,proxy149,22.41,1.17,7.22,1.82,7.86,4.57,12,0
150,proxy150,0.79,1.29,0.71,0.83,1.0,0.71,5,0
