id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
32,proxy32,1.01,0.81,1.18,1.04,1.0,1.29,9,0
33,proxy33,0.44,0.75,0.74,0.46,0.99,0.57,4,0
34,proxy34,30.86,1.26,4.61,1.93,6.93,4.0,8,0
35,proxy35,1.3,0.77,0.73,1.34,1.01,1.43,10,0
36,proxy36,22.1,1.01,6.16,1.43,5.98,4.29,10,0
37,proxy37,1.17,0.69,1.22,1.2,1.01,1.14,8,0
38,proxy38,1.27,0.78,0.8,1.3,1.0,1.0,7,0
39,proxy39,0.85,1.31,0.76,0.87,1.0,0.71,5,0
40,proxy40,0.83,1.02,0.67,0.86,1.0,0.71,5,0
41,proxy41,0.96,0.8,0.89,0.99,1.0,1.29,9,0
42,proxy42,5.63,1.13,5.64,0.92,6.6,3.57,5,0
43,proxy43,1.51,0.78,0.68,1.55,1.0,1.0,7,0
44,proxy44,0.69,1.21,1.06,0.71,1.0,0.71,5,0
45,proxy45,1.07,1.14,0.87,1.1,1.0,0.71,5,0
46,proxy46,1.34,1.29,1.09,1.38,1.01,1.14,8,0
47,proxy47,0.53,1.32,1.21,0.54,1.0,0.86,6,0
48,proxy48,0.25,0.95,0.88,0.26,0.99,0.57,4,0
49,proxy49,1.07,1.32,1.02,1.1,1.01,1.0,7,0
50,proxy50,0.93,1.24,0.77,0.96,1.01,0.86,6,0
51,proxy51,0.76,0.83,0.81,0.78,1.01,1.14,8,0
52,proxy52,0.33,1.04,1.03,0.34,1.0,0.57,4,0
53,proxy53,1.85,1.18,0.97,1.91,1.01,1.57,11,0
54,proxy54,1.12,1.19,1.21,1.15,1.0,0.86,6,0
55,proxy55,1.27,0.68,0.75,1.31,1.01,1.57,11,0
56,proxy56,1.63,0.68,1.04,1.68,1.01,1.14,8,0
57,proxy57,1.01,0.78,1.07,1.04,1.0,1.14,8,0
58,proxy58,0.96,0.95,1.27,0.99,1.01,1.0,7,0
59,proxy59,1.41,1.17,0.98,1.46,1.0,1.14,8,0
60,proxy60,0.7,1.07,0.83,0.73,0.99,0.57,4,0
61,proxy61,0.21,0.87,1.17,0.21,0.99,0.14,1,0
62,proxy62,0.9,0.87,1.26,0.93,1.0,1.0,7,0
63,proxy63,1.49,1.3,1.1,1.53,1.01,1.29,9,0
64,proxy64,0.93,1.22,1.02,0.96,1.0,0.86,6,0
65,proxy65,1.52,0.95,0.97,1.57,1.0,1.57,11,0
66,proxy66,2.24,0.69,0.88,2.31,1.01,1.71,12,0
67,proxy67,0.76,1.28,0.94,0.78,1.0,0.57,4,0
68,proxy68,0.4,0.96,0.81,0.41,1.0,0.71,5,0
69,proxy69,28.78,0.89,4.61,1.6,7.34,4.43,11,0
70,proxy70,0.72,0.99,0.85,0.74,1.0,1.0,7,0
71,proxy71,0.73,0.81,1.05,0.76,1.0,0.57,4,0
72,proxy72,0.98,0.83,0.85,1.01,1.0,1.14,8,0
73,proxy73,0.56,0.7,0.87,0.58,1.0,0.71,5,0
74,proxy74,0.42,0.67,0.69,0.43,1.0,0.71,5,0
75,proxy75,0.47,1.13,0.89,0.48,0.99,0.57,4,0
76,proxy76,29.7,1.23,5.81,1.34,7.49,4.0,8,0
77,proxy77,1.29,1.22,1.06,1.33,1.0,0.86,6,0
78,proxy78,1.94,1.27,0.87,2.0,1.02,1.71,12,0
79,proxy79,0.72,1.15,0.79,0.74,0.99,0.57,4,0
80,proxy80,0.7,1.17,1.18,0.73,0.99,0.57,4,0
81,proxy81,0.51,1.25,0.81,0.53,1.01,0.86,6,0
82,proxy82,29.42,0.74,4.16,1.05,7.18,3.71,6,0
83,proxy83,1.2,0.78,0.7,1.23,1.02,1.43,10,0
84,proxy84,23.67,1.18,4.24,1.22,9.25,4.0,8,0
85,proxy85,1.5,0.82,1.24,1.55,1.0,1.14,8,0
86,proxy86,1.42,1.08,0.84,1.46,1.01,1.29,9,0
87,proxy87,0.88,0.92,0.8,0.91,1.0,1.0,7,0
88,proxy88,0.64,0.85,1.1,0.66,0.99,0.43,3,0
89,proxy89,0.46,0.73,0.99,0.48,1.0,0.86,6,0
90,proxy90,0.53,0.76,0.69,0.54,0.99,0.71,5,0
91,proxy91,0.6,1.05,1.02,0.62,0.99,0.43,3,0
92,proxy92,19.91,1.09,6.1,1.0,8.3,4.0,8,0
93,proxy93,1.01,0.91,0.89,1.04,1.01,1.29,9,0
94,proxy94,0.82,1.01,1.18,0.84,0.99,0.71,5,0
95,proxy95,2.65,0.9,4.75,0.9,8.45,4.0,8,0
96,proxy96,1.32,1.14,0.78,1.36,1.0,1.0,7,0
97,proxy97,0.47,0.95,1.22,0.48,0.99,0.57,4,0
98,proxy98,0.93,1.02,1.01,0.96,1.0,0.86,6,0
99,proxy99,1.5,1.31,0.97,1.54,1.02,1.86,13,0
100,proxy100,0.87,0.95,0.83,0.9,1.0,1.0,7,0
101,proxy101,1.44,1.29,0.81,1.48,1.01,1.57,11,0
102,proxy102,1.74,0.76,0.84,1.79,1.01,1.43,10,0
103,proxy103,0.73,0.89,0.94,0.75,1.0,0.71,5,0
104,proxy104,1.05,0.69,1.23,1.08,1.0,0.86,6,0
105,proxy105,1.02,1.27,1.19,1.05,1.0,0.71,5,0
106,proxy106,1.56,1.32,1.15,1.6,1.01,1.29,9,0
107,proxy107,1.84,1.0,0.92,1.9,1.01,1.43,10,0
108,proxy108,0.9,0.98,0.89,0.93,1.01,1.0,7,0
109,proxy109,1.09,1.22,0.77,1.13,0.99,1.0,7,0
110,proxy110,0.6,1.31,1.07,0.62,1.0,0.57,4,0
111,proxy111,0.47,1.1,1.16,0.48,0.99,0.71,5,0
112,proxy112,0.57,0.73,1.1,0.59,0.99,0.57,4,0
113,proxy113,1.13,0.68,1.03,1.16,0.99,1.0,7,0
114,proxy114,10.08,0.83,5.43,0.63,7.88,3.57,5,0
115,proxy115,1.06,1.17,0.84,1.09,1.0,1.29,9,0
116,proxy116,1.05,1.18,0.82,1.09,1.0,0.71,5,0
117,proxy117,1.37,0.98,0.99,1.41,1.01,1.43,10,0
118,proxy118,0.45,1.05,1.07,0.46,0.99,0.43,3,0
119,proxy119,29.23,0.96,6.65,1.46,10.01,4.14,9,0
120,proxy120,1.39,0.89,1.1,1.43,1.0,1.0,7,0
121,proxy121,0.81,0.73,1.26,0.84,0.99,0.71,5,0
122,proxy122,0.67,1.0,0.94,0.69,0.99,0.43,3,0
123,proxy123,0.92,0.98,1.16,0.95,1.0,1.0,7,0
124,proxy124,0.68,1.01,0.68,0.7,1.0,0.86,6,0
125,proxy125,1.46,0.85,1.22,1.51,1.0,1.14,8,0
126,proxy126,1.69,1.19,0.91,1.74,1.01,1.57,11,0
127,proxy127,0.82,1.12,0.74,0.85,1.0,0.86,6,0
128,proxy128,0.8,1.16,1.04,0.82,0.99,0.57,4,0
129,proxy129,2.42,0.98,1.07,2.49,1.01,1.71,12,0
130,proxy130,0.8,0.68,1.01,0.82,1.0,0.71,5,0
131,proxy131,0.86,1.07,1.2,0.89,1.0,0.71,5,0
132,proxy132,1.38,1.2,0.94,1.43,1.0,1.14,8,0
133,proxy133,0.96,1.24,1.18,0.99,0.99,0.71,5,0
134,proxy134,1.08,1.06,0.91,1.11,1.0,1.29,9,0
135,proxy135,1.59,1.2,1.22,1.63,1.01,1.43,10,0
136,proxy136,0.99,1.06,0.87,1.02,1.0,0.86,6,0
137,proxy137,1.21,1.06,0.7,1.25,1.01,1.14,8,0
138,proxy138,0.98,0.84,1.13,1.01,1.0,0.86,6,0
139,proxy139,0.4,1.22,1.17,0.41,0.99,0.29,2,0
140,proxy140,1.2,0.91,1.04,1.23,1.0,1.14,8,0
141,proxy141,0.2,0.68,1.04,0.2,0.99,0.14,1,0
142,proxy142,1.01,1.22,0.97,1.04,1.0,0.86,6,0
143,proxy143,1.42,0.8,1.1,1.46,1.0,1.29,9,0
144,proxy144,1.24,0.7,0.71,1.27,1.01,1.14,8,0
145,proxy145,1.11,0.72,1.1,1.14,1.0,1.0,7,0
146,proxy146,1.83,1.05,0.72,1.89,1.0,1.29,9,0
147,proxy147,1.46,1.14,0.69,1.5,1.01,1.29,9,0
148,proxy148,0.49,0.99,0.77,0.51,1.0,0.43,3,0
149,proxy149,0.8,0.99,1.22,0.82,1.0,0.71,5,0
150,proxy150,0.41,0.86,0.8,0.43,0.99,0.57,4,0
