Starting training...
Epoch 1/1000, Train Loss: 0.9644, Validation Loss: 0.5633, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 37/1000, Train Loss: 0.0603, Validation Loss: 0.0835, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 38/1000, Train Loss: 0.0593, Validation Loss: 0.0808, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 39/1000, Train Loss: 0.0584, Validation Loss: 0.0820, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 40/1000, Train Loss: 0.0587, Validation Loss: 0.0802, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 41/1000, Train Loss: 0.0569, Validation Loss: 0.0868, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 42/1000, Train Loss: 0.0575, Validation Loss: 0.0810, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 43/1000, Train Loss: 0.0565, Validation Loss: 0.0811, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 44/1000, Train Loss: 0.0545, Validation Loss: 0.0817, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 45/1000, Train Loss: 0.0537, Validation Loss: 0.0803, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 46/1000, Train Loss: 0.0530, Validation Loss: 0.0861, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 47/1000, Train Loss: 0.0522, Validation Loss: 0.0782, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 48/1000, Train Loss: 0.0505, Validation Loss: 0.0765, Train Accuracy: 0.9880, Validation Accuracy: 0.9900
Epoch 49/1000, Train Loss: 0.0497, Validation Loss: 0.0825, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 50/1000, Train Loss: 0.0498, Validation Loss: 0.0785, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 51/1000, Train Loss: 0.0503, Validation Loss: 0.0875, Train Accuracy: 0.9880, Validation Accuracy: 0.9867
Epoch 52/1000, Train Loss: 0.0484, Validation Loss: 0.0744, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 53/1000, Train Loss: 0.0474, Validation Loss: 0.0823, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 54/1000, Train Loss: 0.0478, Validation Loss: 0.0763, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 55/1000, Train Loss: 0.0470, Validation Loss: 0.0834, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 56/1000, Train Loss: 0.0487, Validation Loss: 0.0805, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 57/1000, Train Loss: 0.0458, Validation Loss: 0.0838, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 58/1000, Train Loss: 0.0446, Validation Loss: 0.0871, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 59/1000, Train Loss: 0.0446, Validation Loss: 0.0764, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 60/1000, Train Loss: 0.0434, Validation Loss: 0.0801, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 61/1000, Train Loss: 0.0420, Validation Loss: 0.0766, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 62/1000, Train Loss: 0.0418, Validation Loss: 0.0757, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 63/1000, Train Loss: 0.0411, Validation Loss: 0.0798, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 64/1000, Train Loss: 0.0406, Validation Loss: 0.0842, Train Accuracy: 0.9900, Validation Accuracy: 0.9867
Epoch 65/1000, Train Loss: 0.0399, Validation Loss: 0.0771, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 66/1000, Train Loss: 0.0402, Validation Loss: 0.0862, Train Accuracy: 0.9887, Validation Accuracy: 0.9833
Epoch 67/1000, Train Loss: 0.0384, Validation Loss: 0.0705, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 68/1000, Train Loss: 0.0375, Validation Loss: 0.0715, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 69/1000, Train Loss: 0.0369, Validation Loss: 0.0866, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 70/1000, Train Loss: 0.0362, Validation Loss: 0.0672, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 71/1000, Train Loss: 0.0370, Validation Loss: 0.0742, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 72/1000, Train Loss: 0.0359, Validation Loss: 0.0770, Train Accuracy: 0.9907, Validation Accuracy: 0.9867
Epoch 73/1000, Train Loss: 0.0345, Validation Loss: 0.0750, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 74/1000, Train Loss: 0.0321, Validation Loss: 0.0806, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 75/1000, Train Loss: 0.0339, Validation Loss: 0.0839, Train Accuracy: 0.9913, Validation Accuracy: 0.9867
Epoch 76/1000, Train Loss: 0.0320, Validation Loss: 0.0789, Train Accuracy: 0.9920, Validation Accuracy: 0.9833
Epoch 77/1000, Train Loss: 0.0341, Validation Loss: 0.0879, Train Accuracy: 0.9900, Validation Accuracy: 0.9800
Epoch 78/1000, Train Loss: 0.0320, Validation Loss: 0.0766, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 79/1000, Train Loss: 0.0324, Validation Loss: 0.0729, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 80/1000, Train Loss: 0.0349, Validation Loss: 0.0878, Train Accuracy: 0.9900, Validation Accuracy: 0.9800
Epoch 81/1000, Train Loss: 0.0315, Validation Loss: 0.0755, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 82/1000, Train Loss: 0.0345, Validation Loss: 0.0922, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 83/1000, Train Loss: 0.0337, Validation Loss: 0.0646, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 84/1000, Train Loss: 0.0343, Validation Loss: 0.0871, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 85/1000, Train Loss: 0.0356, Validation Loss: 0.0793, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 86/1000, Train Loss: 0.0349, Validation Loss: 0.0916, Train Accuracy: 0.9893, Validation Accuracy: 0.9800
Epoch 87/1000, Train Loss: 0.0410, Validation Loss: 0.0996, Train Accuracy: 0.9913, Validation Accuracy: 0.9867
Epoch 88/1000, Train Loss: 0.0354, Validation Loss: 0.0710, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 89/1000, Train Loss: 0.0326, Validation Loss: 0.0752, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 90/1000, Train Loss: 0.0311, Validation Loss: 0.0743, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 91/1000, Train Loss: 0.0280, Validation Loss: 0.0889, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 92/1000, Train Loss: 0.0279, Validation Loss: 0.0798, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 93/1000, Train Loss: 0.0285, Validation Loss: 0.0830, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 94/1000, Train Loss: 0.0291, Validation Loss: 0.0903, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 95/1000, Train Loss: 0.0266, Validation Loss: 0.0835, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 96/1000, Train Loss: 0.0280, Validation Loss: 0.0893, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 97/1000, Train Loss: 0.0258, Validation Loss: 0.0868, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 98/1000, Train Loss: 0.0256, Validation Loss: 0.0783, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 99/1000, Train Loss: 0.0232, Validation Loss: 0.0876, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 100/1000, Train Loss: 0.0245, Validation Loss: 0.0928, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 101/1000, Train Loss: 0.0241, Validation Loss: 0.0875, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 102/1000, Train Loss: 0.0243, Validation Loss: 0.0850, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 103/1000, Train Loss: 0.0227, Validation Loss: 0.0978, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 104/1000, Train Loss: 0.0253, Validation Loss: 0.0969, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 105/1000, Train Loss: 0.0246, Validation Loss: 0.0758, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 106/1000, Train Loss: 0.0266, Validation Loss: 0.0987, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 107/1000, Train Loss: 0.0242, Validation Loss: 0.0962, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 108/1000, Train Loss: 0.0264, Validation Loss: 0.0750, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 109/1000, Train Loss: 0.0289, Validation Loss: 0.1160, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 110/1000, Train Loss: 0.0303, Validation Loss: 0.0729, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 111/1000, Train Loss: 0.0278, Validation Loss: 0.0900, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 112/1000, Train Loss: 0.0247, Validation Loss: 0.0873, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 113/1000, Train Loss: 0.0230, Validation Loss: 0.0954, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 114/1000, Train Loss: 0.0227, Validation Loss: 0.0868, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 115/1000, Train Loss: 0.0223, Validation Loss: 0.0932, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 116/1000, Train Loss: 0.0211, Validation Loss: 0.0805, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 117/1000, Train Loss: 0.0236, Validation Loss: 0.0891, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 118/1000, Train Loss: 0.0231, Validation Loss: 0.1102, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 119/1000, Train Loss: 0.0267, Validation Loss: 0.0978, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 120/1000, Train Loss: 0.0255, Validation Loss: 0.0806, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 121/1000, Train Loss: 0.0282, Validation Loss: 0.1028, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 122/1000, Train Loss: 0.0287, Validation Loss: 0.1067, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 123/1000, Train Loss: 0.0273, Validation Loss: 0.0694, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 124/1000, Train Loss: 0.0268, Validation Loss: 0.0969, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 125/1000, Train Loss: 0.0245, Validation Loss: 0.0989, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 126/1000, Train Loss: 0.0230, Validation Loss: 0.1028, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 127/1000, Train Loss: 0.0239, Validation Loss: 0.1047, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 128/1000, Train Loss: 0.0226, Validation Loss: 0.0939, Train Accuracy: 0.9913, Validation Accuracy: 0.9867
Epoch 129/1000, Train Loss: 0.0230, Validation Loss: 0.0979, Train Accuracy: 0.9913, Validation Accuracy: 0.9867
Epoch 130/1000, Train Loss: 0.0210, Validation Loss: 0.1125, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 131/1000, Train Loss: 0.0217, Validation Loss: 0.0987, Train Accuracy: 0.9913, Validation Accuracy: 0.9833
Epoch 132/1000, Train Loss: 0.0229, Validation Loss: 0.1090, Train Accuracy: 0.9893, Validation Accuracy: 0.9900
Epoch 133/1000, Train Loss: 0.0228, Validation Loss: 0.1223, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 134/1000, Train Loss: 0.0190, Validation Loss: 0.1105, Train Accuracy: 0.9847, Validation Accuracy: 0.9800
Epoch 135/1000, Train Loss: 0.0214, Validation Loss: 0.0945, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 136/1000, Train Loss: 0.0210, Validation Loss: 0.1011, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 137/1000, Train Loss: 0.0187, Validation Loss: 0.1084, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 138/1000, Train Loss: 0.0181, Validation Loss: 0.0938, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 139/1000, Train Loss: 0.0216, Validation Loss: 0.0997, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 140/1000, Train Loss: 0.0226, Validation Loss: 0.1261, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 141/1000, Train Loss: 0.0214, Validation Loss: 0.1094, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 142/1000, Train Loss: 0.0205, Validation Loss: 0.0917, Train Accuracy: 0.9887, Validation Accuracy: 0.9833
Epoch 143/1000, Train Loss: 0.0191, Validation Loss: 0.1041, Train Accuracy: 0.9900, Validation Accuracy: 0.9867
Epoch 144/1000, Train Loss: 0.0189, Validation Loss: 0.0989, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 145/1000, Train Loss: 0.0180, Validation Loss: 0.0960, Train Accuracy: 0.9907, Validation Accuracy: 0.9867
Epoch 146/1000, Train Loss: 0.0185, Validation Loss: 0.1003, Train Accuracy: 0.9887, Validation Accuracy: 0.9867
Epoch 147/1000, Train Loss: 0.0183, Validation Loss: 0.1113, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 148/1000, Train Loss: 0.0173, Validation Loss: 0.1070, Train Accuracy: 0.9920, Validation Accuracy: 0.9867
Epoch 149/1000, Train Loss: 0.0192, Validation Loss: 0.0963, Train Accuracy: 0.9887, Validation Accuracy: 0.9867
Epoch 150/1000, Train Loss: 0.0195, Validation Loss: 0.0979, Train Accuracy: 0.9893, Validation Accuracy: 0.9867
Epoch 151/1000, Train Loss: 0.0195, Validation Loss: 0.1088, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 152/1000, Train Loss: 0.0166, Validation Loss: 0.1167, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 153/1000, Train Loss: 0.0165, Validation Loss: 0.1136, Train Accuracy: 0.9887, Validation Accuracy: 0.9833
Epoch 154/1000, Train Loss: 0.0155, Validation Loss: 0.1166, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 155/1000, Train Loss: 0.0180, Validation Loss: 0.1108, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 156/1000, Train Loss: 0.0210, Validation Loss: 0.0884, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 157/1000, Train Loss: 0.0235, Validation Loss: 0.1352, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 158/1000, Train Loss: 0.0203, Validation Loss: 0.1091, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 159/1000, Train Loss: 0.0180, Validation Loss: 0.1065, Train Accuracy: 0.9873, Validation Accuracy: 0.9833
Epoch 160/1000, Train Loss: 0.0163, Validation Loss: 0.1229, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 161/1000, Train Loss: 0.0161, Validation Loss: 0.1284, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 162/1000, Train Loss: 0.0164, Validation Loss: 0.1146, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 163/1000, Train Loss: 0.0162, Validation Loss: 0.1226, Train Accuracy: 0.9887, Validation Accuracy: 0.9833
Epoch 164/1000, Train Loss: 0.0183, Validation Loss: 0.1366, Train Accuracy: 0.9893, Validation Accuracy: 0.9833
Epoch 165/1000, Train Loss: 0.0185, Validation Loss: 0.1159, Train Accuracy: 0.9840, Validation Accuracy: 0.9833
Epoch 166/1000, Train Loss: 0.0176, Validation Loss: 0.1173, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 167/1000, Train Loss: 0.0183, Validation Loss: 0.0963, Train Accuracy: 0.9813, Validation Accuracy: 0.9833
Epoch 168/1000, Train Loss: 0.0205, Validation Loss: 0.1038, Train Accuracy: 0.9867, Validation Accuracy: 0.9833
Epoch 169/1000, Train Loss: 0.0178, Validation Loss: 0.1212, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 170/1000, Train Loss: 0.0169, Validation Loss: 0.1177, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 171/1000, Train Loss: 0.0165, Validation Loss: 0.1048, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 172/1000, Train Loss: 0.0174, Validation Loss: 0.1131, Train Accuracy: 0.9907, Validation Accuracy: 0.9833
Epoch 173/1000, Train Loss: 0.0169, Validation Loss: 0.1133, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 174/1000, Train Loss: 0.0175, Validation Loss: 0.1028, Train Accuracy: 0.9873, Validation Accuracy: 0.9833
Epoch 175/1000, Train Loss: 0.0175, Validation Loss: 0.1245, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 176/1000, Train Loss: 0.0147, Validation Loss: 0.1178, Train Accuracy: 0.9900, Validation Accuracy: 0.9833
Epoch 177/1000, Train Loss: 0.0147, Validation Loss: 0.1158, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 178/1000, Train Loss: 0.0179, Validation Loss: 0.1261, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 179/1000, Train Loss: 0.0146, Validation Loss: 0.1233, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 180/1000, Train Loss: 0.0188, Validation Loss: 0.1056, Train Accuracy: 0.9787, Validation Accuracy: 0.9767
Epoch 181/1000, Train Loss: 0.0203, Validation Loss: 0.1608, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 182/1000, Train Loss: 0.0213, Validation Loss: 0.1013, Train Accuracy: 0.9900, Validation Accuracy: 0.9833
Epoch 183/1000, Train Loss: 0.0175, Validation Loss: 0.1241, Train Accuracy: 0.9873, Validation Accuracy: 0.9833
Epoch 184/1000, Train Loss: 0.0174, Validation Loss: 0.1317, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 185/1000, Train Loss: 0.0192, Validation Loss: 0.1024, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 186/1000, Train Loss: 0.0186, Validation Loss: 0.1445, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 187/1000, Train Loss: 0.0223, Validation Loss: 0.1512, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 188/1000, Train Loss: 0.0183, Validation Loss: 0.1084, Train Accuracy: 0.9873, Validation Accuracy: 0.9833
Epoch 189/1000, Train Loss: 0.0143, Validation Loss: 0.1280, Train Accuracy: 0.9840, Validation Accuracy: 0.9833
Epoch 190/1000, Train Loss: 0.0149, Validation Loss: 0.1402, Train Accuracy: 0.9913, Validation Accuracy: 0.9833
Epoch 191/1000, Train Loss: 0.0131, Validation Loss: 0.1305, Train Accuracy: 0.9900, Validation Accuracy: 0.9833
Epoch 192/1000, Train Loss: 0.0151, Validation Loss: 0.1317, Train Accuracy: 0.9833, Validation Accuracy: 0.9833
Epoch 193/1000, Train Loss: 0.0155, Validation Loss: 0.1106, Train Accuracy: 0.9827, Validation Accuracy: 0.9767
Epoch 194/1000, Train Loss: 0.0173, Validation Loss: 0.1199, Train Accuracy: 0.9913, Validation Accuracy: 0.9867
Epoch 195/1000, Train Loss: 0.0135, Validation Loss: 0.1261, Train Accuracy: 0.9927, Validation Accuracy: 0.9867
Epoch 196/1000, Train Loss: 0.0135, Validation Loss: 0.1181, Train Accuracy: 0.9873, Validation Accuracy: 0.9833
Epoch 197/1000, Train Loss: 0.0132, Validation Loss: 0.1385, Train Accuracy: 0.9900, Validation Accuracy: 0.9833
Epoch 198/1000, Train Loss: 0.0150, Validation Loss: 0.1067, Train Accuracy: 0.9880, Validation Accuracy: 0.9833
Epoch 199/1000, Train Loss: 0.0171, Validation Loss: 0.1334, Train Accuracy: 0.9913, Validation Accuracy: 0.9867
Epoch 200/1000, Train Loss: 0.0140, Validation Loss: 0.1463, Train Accuracy: 0.9867, Validation Accuracy: 0.9867
Epoch 201/1000, Train Loss: 0.0155, Validation Loss: 0.1002, Train Accuracy: 0.9827, Validation Accuracy: 0.9800
Epoch 202/1000, Train Loss: 0.0159, Validation Loss: 0.1383, Train Accuracy: 0.9860, Validation Accuracy: 0.9833
Epoch 203/1000, Train Loss: 0.0134, Validation Loss: 0.1248, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 204/1000, Train Loss: 0.0156, Validation Loss: 0.1215, Train Accuracy: 0.9827, Validation Accuracy: 0.9767
Epoch 205/1000, Train Loss: 0.0141, Validation Loss: 0.1325, Train Accuracy: 0.9873, Validation Accuracy: 0.9833
Epoch 206/1000, Train Loss: 0.0126, Validation Loss: 0.1596, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 207/1000, Train Loss: 0.0115, Validation Loss: 0.1422, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 208/1000, Train Loss: 0.0122, Validation Loss: 0.1587, Train Accuracy: 0.9893, Validation Accuracy: 0.9833
Epoch 209/1000, Train Loss: 0.0139, Validation Loss: 0.1568, Train Accuracy: 0.9907, Validation Accuracy: 0.9833
Epoch 210/1000, Train Loss: 0.0119, Validation Loss: 0.1286, Train Accuracy: 0.9920, Validation Accuracy: 0.9867
Epoch 211/1000, Train Loss: 0.0127, Validation Loss: 0.1676, Train Accuracy: 0.9847, Validation Accuracy: 0.9833
Epoch 212/1000, Train Loss: 0.0196, Validation Loss: 0.1270, Train Accuracy: 0.9860, Validation Accuracy: 0.9833
Epoch 213/1000, Train Loss: 0.0141, Validation Loss: 0.1198, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 214/1000, Train Loss: 0.0117, Validation Loss: 0.1289, Train Accuracy: 0.9927, Validation Accuracy: 0.9867
Epoch 215/1000, Train Loss: 0.0125, Validation Loss: 0.1201, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 216/1000, Train Loss: 0.0121, Validation Loss: 0.1247, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 217/1000, Train Loss: 0.0118, Validation Loss: 0.1134, Train Accuracy: 0.9920, Validation Accuracy: 0.9833
