id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
72,proxy72,1.0,1.23,0.79,1.05,1.0,1.0,8,0
73,proxy73,18.94,0.71,5.57,1.21,7.37,3.38,7,0
74,proxy74,0.79,0.93,1.21,0.83,0.99,0.62,5,0
75,proxy75,0.89,1.12,0.74,0.94,1.0,1.12,9,0
76,proxy76,0.67,1.12,1.14,0.71,0.99,0.75,6,0
77,proxy77,1.2,0.9,0.81,1.26,1.01,1.5,12,0
78,proxy78,0.7,0.93,1.1,0.73,0.99,0.62,5,0
79,proxy79,1.0,1.07,0.81,1.06,1.0,0.88,7,0
80,proxy80,0.87,1.25,0.77,0.91,1.0,0.75,6,0
81,proxy81,0.91,1.14,0.94,0.95,0.99,0.88,7,0
82,proxy82,1.47,0.94,1.2,1.55,1.02,1.75,14,0
83,proxy83,0.63,1.16,1.06,0.67,1.0,0.75,6,0
84,proxy84,0.79,1.1,0.82,0.83,0.99,0.75,6,0
85,proxy85,1.01,1.12,0.93,1.07,1.0,1.0,8,0
86,proxy86,0.45,1.05,1.16,0.47,0.99,0.5,4,0
87,proxy87,1.12,0.66,0.89,1.17,1.0,1.12,9,0
88,proxy88,0.51,1.08,0.79,0.54,0.99,0.75,6,0
89,proxy89,0.74,0.76,0.68,0.78,1.0,1.0,8,0
90,proxy90,0.58,0.92,1.12,0.61,0.99,0.5,4,0
91,proxy91,1.11,0.71,1.23,1.17,1.0,1.0,8,0
92,proxy92,0.58,1.07,0.9,0.61,0.99,0.75,6,0
93,proxy93,21.09,0.81,7.07,0.94,6.89,3.38,7,0
94,proxy94,0.91,1.31,0.79,0.95,1.0,1.12,9,0
95,proxy95,1.48,1.08,1.23,1.56,1.01,1.38,11,0
96,proxy96,1.12,1.28,0.79,1.17,1.0,1.0,8,0
97,proxy97,0.89,0.82,1.3,0.94,1.0,1.0,8,0
98,proxy98,18.58,1.04,6.18,0.83,10.79,3.38,7,0
99,proxy99,1.33,1.21,1.0,1.4,1.0,0.88,7,0
100,proxy100,1.15,1.32,1.0,1.21,1.0,1.12,9,0
