id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
30,proxy30,5.84,0.71,6.8,0.9,10.74,4.14,9,0
31,proxy31,1.52,1.0,0.84,1.55,1.01,1.14,8,0
32,proxy32,0.48,1.19,1.13,0.49,0.99,0.43,3,0
33,proxy33,0.51,1.04,1.26,0.52,0.99,0.43,3,0
34,proxy34,1.02,0.96,1.08,1.03,1.01,1.14,8,0
35,proxy35,1.5,0.71,0.98,1.53,1.0,0.86,6,0
36,proxy36,0.55,0.76,0.67,0.56,1.0,0.57,4,0
37,proxy37,1.03,1.24,1.09,1.05,1.0,0.71,5,0
38,proxy38,0.66,1.13,0.82,0.68,1.0,0.86,6,0
39,proxy39,0.73,1.21,0.78,0.74,1.0,0.71,5,0
40,proxy40,1.16,1.31,1.16,1.19,1.0,1.14,8,0
41,proxy41,1.31,0.92,1.26,1.33,1.0,1.29,9,0
42,proxy42,0.8,1.14,0.91,0.81,1.0,0.71,5,0
43,proxy43,0.88,0.79,1.06,0.9,1.0,0.71,5,0
44,proxy44,1.31,0.88,1.15,1.34,1.0,1.0,7,0
45,proxy45,0.61,0.67,0.93,0.62,1.0,1.0,7,0
46,proxy46,0.53,1.26,0.65,0.54,1.0,0.71,5,0
47,proxy47,0.53,1.12,0.79,0.54,0.99,0.57,4,0
48,proxy48,1.82,1.13,0.81,1.85,1.01,1.43,10,0
49,proxy49,1.39,1.01,1.04,1.42,1.0,1.29,9,0
50,proxy50,0.86,0.99,1.05,0.88,1.0,0.86,6,0
51,proxy51,0.56,1.23,0.98,0.57,0.99,0.57,4,0
52,proxy52,1.65,1.03,0.66,1.68,1.02,1.57,11,0
53,proxy53,0.79,0.91,0.73,0.8,1.0,0.57,4,0
54,proxy54,1.63,1.13,0.8,1.66,1.01,1.43,10,0
55,proxy55,11.16,0.9,4.73,1.28,10.52,4.0,8,0
56,proxy56,0.64,0.84,0.95,0.66,1.0,0.86,6,0
57,proxy57,4.02,1.32,7.13,2.21,10.43,4.57,12,0
58,proxy58,1.2,1.05,0.82,1.22,1.01,1.14,8,0
59,proxy59,1.23,0.77,1.15,1.25,0.99,0.86,6,0
60,proxy60,1.54,1.2,0.79,1.57,1.0,1.14,8,0
61,proxy61,0.41,0.8,0.74,0.42,0.99,0.43,3,0
62,proxy62,0.28,0.81,1.07,0.29,0.99,0.43,3,0
63,proxy63,2.56,1.26,0.97,2.61,1.0,1.71,12,0
64,proxy64,61.11,1.02,12.19,2.33,12.39,7.14,10,0
65,proxy65,0.71,0.8,0.68,0.73,1.0,0.71,5,0
66,proxy66,29.87,0.99,5.14,0.78,10.31,3.43,4,0
67,proxy67,1.0,1.07,1.07,1.02,1.0,1.14,8,0
68,proxy68,1.42,0.96,0.75,1.44,1.01,1.43,10,0
69,proxy69,0.67,1.26,0.65,0.68,0.99,0.57,4,0
70,proxy70,0.51,1.24,1.14,0.52,0.99,0.71,5,0
71,proxy71,25.21,0.86,4.85,1.71,8.54,4.0,8,0
72,proxy72,0.82,1.05,0.8,0.83,1.0,0.86,6,0
73,proxy73,1.51,0.83,1.11,1.54,0.99,1.0,7,0
74,proxy74,1.02,0.85,1.02,1.04,1.0,0.86,6,0
75,proxy75,0.62,0.67,1.11,0.63,0.99,0.71,5,0
76,proxy76,0.77,1.22,1.01,0.78,1.0,0.86,6,0
77,proxy77,0.74,0.69,1.01,0.76,1.0,0.71,5,0
78,proxy78,0.67,1.2,0.64,0.69,0.99,0.71,5,0
79,proxy79,30.97,1.27,5.52,1.27,6.24,3.86,7,0
80,proxy80,0.33,0.73,1.11,0.33,0.99,0.29,2,0
81,proxy81,0.84,0.84,1.22,0.85,0.99,0.86,6,0
82,proxy82,1.57,1.17,0.88,1.6,1.01,1.57,11,0
83,proxy83,0.46,1.2,1.14,0.47,1.0,0.71,5,0
84,proxy84,1.63,1.08,1.12,1.67,1.0,1.0,7,0
85,proxy85,1.13,1.29,1.17,1.15,1.0,1.0,7,0
86,proxy86,1.62,0.88,0.77,1.65,1.01,1.57,11,0
87,proxy87,1.03,1.23,1.0,1.05,1.01,1.0,7,0
88,proxy88,1.27,0.99,0.94,1.29,1.0,0.86,6,0
89,proxy89,25.34,0.73,7.11,1.21,10.73,3.86,7,0
90,proxy90,1.83,0.69,0.65,1.87,1.03,1.71,12,0
91,proxy91,1.0,0.88,0.93,1.02,0.99,1.0,7,0
92,proxy92,1.31,0.87,1.26,1.34,1.0,1.0,7,0
93,proxy93,0.61,0.95,0.67,0.62,0.99,0.86,6,0
94,proxy94,2.09,0.88,0.69,2.13,1.01,1.71,12,0
95,proxy95,0.98,1.2,1.08,1.0,1.0,0.86,6,0
96,proxy96,1.3,1.21,1.08,1.32,1.0,1.0,7,0
97,proxy97,1.23,1.3,1.06,1.25,1.0,0.86,6,0
98,proxy98,0.74,0.79,1.0,0.75,1.0,0.86,6,0
99,proxy99,0.35,0.95,1.11,0.35,0.99,0.43,3,0
100,proxy100,0.41,1.1,1.19,0.42,0.99,0.29,2,0
101,proxy101,0.76,0.91,0.82,0.77,0.99,0.57,4,0
102,proxy102,0.86,1.02,1.06,0.88,1.0,0.71,5,0
103,proxy103,1.15,0.98,1.1,1.17,1.0,1.0,7,0
104,proxy104,0.9,1.05,0.91,0.92,0.99,1.0,7,0
105,proxy105,30.66,1.2,4.62,0.96,10.4,3.71,6,0
106,proxy106,0.98,1.12,1.12,1.0,0.99,1.0,7,0
107,proxy107,0.9,0.81,1.14,0.92,0.99,0.71,5,0
108,proxy108,1.23,1.07,0.88,1.26,0.99,0.86,6,0
109,proxy109,0.33,0.74,0.82,0.33,0.99,0.29,2,0
110,proxy110,0.95,1.04,1.08,0.97,0.99,0.57,4,0
111,proxy111,0.9,1.17,0.96,0.91,0.99,0.71,5,0
112,proxy112,1.15,1.32,0.7,1.17,0.99,1.0,7,0
113,proxy113,0.51,0.7,1.03,0.52,0.99,0.57,4,0
114,proxy114,1.2,0.99,1.11,1.22,1.0,1.14,8,0
115,proxy115,24.61,0.69,4.85,1.1,6.02,3.86,7,0
116,proxy116,1.14,1.32,0.83,1.16,1.01,1.14,8,0
117,proxy117,2.14,1.28,0.76,2.18,1.01,1.43,10,0
118,proxy118,1.11,1.18,1.0,1.13,1.0,1.14,8,0
119,proxy119,0.8,0.75,1.21,0.82,0.99,0.86,6,0
120,proxy120,0.64,1.2,0.98,0.66,1.0,0.57,4,0
121,proxy121,0.45,1.16,0.75,0.45,1.0,0.57,4,0
122,proxy122,1.07,0.84,1.25,1.09,1.01,1.14,8,0
123,proxy123,0.64,1.21,1.08,0.66,1.0,0.57,4,0
124,proxy124,0.94,0.85,0.98,0.96,1.0,1.0,7,0
125,proxy125,0.8,0.74,1.13,0.81,0.99,0.71,5,0
126,proxy126,1.75,1.04,0.91,1.78,1.01,1.43,10,0
127,proxy127,0.87,0.92,0.68,0.88,0.99,0.57,4,0
128,proxy128,0.61,1.15,1.24,0.62,1.01,1.14,8,0
129,proxy129,0.84,1.0,0.84,0.86,1.01,1.14,8,0
130,proxy130,0.95,1.18,0.71,0.97,0.99,0.57,4,0
131,proxy131,1.6,0.9,0.9,1.63,1.0,0.86,6,0
132,proxy132,1.44,0.7,0.65,1.47,1.0,1.29,9,0
133,proxy133,1.78,0.76,1.01,1.81,1.03,2.0,14,0
134,proxy134,0.63,0.99,0.66,0.64,1.0,0.43,3,0
135,proxy135,0.93,0.75,1.17,0.95,1.0,1.14,8,0
136,proxy136,22.74,1.15,6.23,1.09,8.69,3.71,6,0
137,proxy137,0.95,0.7,1.17,0.97,1.0,0.86,6,0
138,proxy138,1.16,0.8,0.67,1.18,1.01,1.29,9,0
139,proxy139,1.0,0.96,1.17,1.02,1.0,0.71,5,0
140,proxy140,2.03,1.04,0.73,2.07,1.01,1.57,11,0
141,proxy141,22.09,1.29,5.78,2.32,8.9,4.71,13,0
142,proxy142,0.32,0.9,1.24,0.33,0.99,0.43,3,0
143,proxy143,0.81,0.87,0.76,0.83,1.0,0.71,5,0
144,proxy144,1.09,0.77,0.99,1.11,1.0,0.86,6,0
145,proxy145,2.53,1.3,0.68,2.58,1.02,1.86,13,0
146,proxy146,2.06,1.02,1.27,2.1,1.02,1.86,13,0
147,proxy147,1.06,1.23,0.78,1.08,1.0,1.14,8,0
148,proxy148,1.44,1.17,1.21,1.47,1.01,1.0,7,0
149,proxy149,0.98,1.01,1.16,1.0,1.0,1.0,7,0
150,proxy150,0.71,0.75,1.06,0.73,0.99,0.57,4,0
