id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
70,proxy70,1.11,0.98,0.66,1.16,1.0,0.86,6,0
71,proxy71,1.29,1.04,0.94,1.35,1.0,1.14,8,0
72,proxy72,0.43,1.15,1.26,0.45,0.99,0.43,3,0
73,proxy73,0.26,1.04,0.95,0.27,0.99,0.57,4,0
74,proxy74,0.61,1.14,1.23,0.64,0.99,0.57,4,0
75,proxy75,0.04,0.84,1.12,0.05,0.99,0.14,1,0
76,proxy76,0.39,0.81,0.66,0.4,0.99,0.43,3,0
77,proxy77,0.5,0.84,0.84,0.52,1.0,0.71,5,0
78,proxy78,1.39,0.97,1.09,1.45,1.0,1.0,7,0
79,proxy79,1.01,0.72,1.17,1.06,1.0,0.86,6,0
80,proxy80,1.57,1.18,1.1,1.64,0.99,1.0,7,0
81,proxy81,13.71,1.22,1.04,14.34,1.01,1.29,9,1
82,proxy82,29.62,0.99,4.81,1.1,8.31,4.14,9,0
83,proxy83,1.06,1.03,1.04,1.11,0.99,0.86,6,0
84,proxy84,0.88,0.72,0.99,0.92,0.99,0.71,5,0
85,proxy85,27.59,1.11,5.16,1.57,10.16,4.43,11,0
86,proxy86,1.4,0.94,1.08,1.46,1.0,1.0,7,0
87,proxy87,1.55,1.29,1.22,1.62,1.0,1.0,7,0
88,proxy88,14.19,1.1,6.02,1.2,7.59,3.86,7,0
89,proxy89,1.14,0.75,1.2,1.19,1.0,0.86,6,0
90,proxy90,1.78,0.87,0.77,1.86,1.02,2.0,14,0
91,proxy91,0.83,1.07,0.71,0.86,1.0,1.0,7,0
92,proxy92,1.29,1.11,0.76,1.34,1.0,1.14,8,0
93,proxy93,0.46,0.96,0.73,0.48,1.0,0.57,4,0
94,proxy94,1.25,0.74,1.21,1.31,1.0,1.14,8,0
95,proxy95,0.4,1.37,1.19,0.42,0.99,0.71,5,0
96,proxy96,1.32,1.11,0.68,1.38,1.0,1.0,7,0
97,proxy97,1.12,1.02,1.07,1.17,1.01,1.29,9,0
98,proxy98,2.06,1.08,1.29,2.15,1.0,1.43,10,0
99,proxy99,1.14,0.96,0.88,1.19,1.01,1.43,10,0
100,proxy100,1.09,0.96,0.85,1.14,1.01,1.0,7,0
101,proxy101,10.17,1.29,0.87,10.64,1.0,0.86,6,1
102,proxy102,0.81,1.26,0.97,0.85,1.0,0.86,6,0
103,proxy103,0.51,0.92,0.74,0.53,0.99,0.29,2,0
104,proxy104,1.32,0.7,0.92,1.38,1.02,1.57,11,0
105,proxy105,1.12,1.07,1.04,1.18,1.0,0.86,6,0
106,proxy106,0.4,0.76,0.74,0.42,1.0,0.43,3,0
107,proxy107,1.52,0.78,0.69,1.58,1.01,1.29,9,0
108,proxy108,47.22,1.08,3.54,423.42,4.27,0.86,6,1
109,proxy109,1.36,0.97,0.75,1.42,1.0,1.14,8,0
110,proxy110,29.09,0.95,7.37,1.84,6.95,4.14,9,0
111,proxy111,8.01,1.1,0.95,8.38,1.01,1.14,8,1
112,proxy112,1.02,0.81,1.0,1.06,1.01,1.0,7,0
113,proxy113,0.84,1.23,1.05,0.88,1.01,1.0,7,0
114,proxy114,0.0,1.31,1.28,0.0,0.98,0.0,0,0
115,proxy115,1.62,1.21,0.66,1.69,1.01,1.14,8,0
116,proxy116,0.64,1.02,1.15,0.67,0.99,0.57,4,0
117,proxy117,0.62,0.78,1.21,0.65,0.99,0.71,5,0
118,proxy118,0.79,0.85,1.29,0.82,1.0,0.86,6,0
119,proxy119,1.37,0.89,1.0,1.43,1.0,1.0,7,0
120,proxy120,1.59,0.72,1.0,1.66,1.02,1.57,11,0
121,proxy121,0.82,1.2,1.13,0.86,1.0,1.0,7,0
122,proxy122,1.27,0.77,0.98,1.32,1.01,1.43,10,0
123,proxy123,8.35,1.34,1.24,8.73,1.01,1.29,9,1
124,proxy124,0.94,0.84,1.2,0.99,1.0,0.86,6,0
125,proxy125,1.03,1.12,1.17,1.08,1.0,1.0,7,0
126,proxy126,1.11,0.84,1.18,1.16,1.0,1.0,7,0
127,proxy127,0.24,0.98,0.88,0.25,0.99,0.29,2,0
128,proxy128,0.72,0.85,1.04,0.75,0.99,0.57,4,0
129,proxy129,0.6,1.25,0.8,0.62,0.99,0.71,5,0
130,proxy130,0.67,1.2,0.7,0.7,1.0,1.14,8,0
131,proxy131,0.39,0.83,0.81,0.4,0.99,0.57,4,0
132,proxy132,0.41,1.38,1.17,0.43,1.0,0.86,6,0
133,proxy133,0.72,1.03,1.03,0.75,1.0,0.57,4,0
134,proxy134,1.34,1.0,0.84,1.4,1.02,1.14,8,0
135,proxy135,1.22,0.93,1.05,1.27,1.0,1.29,9,0
136,proxy136,2.11,1.2,1.12,2.2,1.0,1.57,11,0
137,proxy137,0.91,0.86,0.95,0.95,1.0,0.71,5,0
138,proxy138,0.24,1.29,0.96,0.25,0.99,0.29,2,0
139,proxy139,1.08,0.81,0.75,1.13,1.0,1.14,8,0
140,proxy140,1.17,0.83,0.99,1.22,1.0,1.29,9,0
141,proxy141,0.93,1.25,0.68,0.97,1.01,1.43,10,0
142,proxy142,93.47,1.03,5.73,817.28,8.86,1.57,11,1
143,proxy143,1.23,1.14,0.82,1.29,1.0,1.0,7,0
144,proxy144,1.58,1.21,0.75,1.65,1.01,1.43,10,0
145,proxy145,25.11,0.75,5.12,0.93,8.84,3.86,7,0
146,proxy146,0.1,0.87,0.68,0.1,0.99,0.29,2,0
147,proxy147,1.07,1.08,1.09,1.12,1.0,1.0,7,0
148,proxy148,0.7,0.81,0.87,0.73,0.99,0.71,5,0
149,proxy149,0.3,0.87,1.29,0.32,0.99,0.29,2,0
150,proxy150,1.55,0.9,1.1,1.62,1.0,1.29,9,0
