id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
60,proxy60,0.62,0.88,1.19,0.64,1.0,0.57,4,0
61,proxy61,1.19,0.73,0.94,1.23,1.02,1.29,9,0
62,proxy62,1.42,1.05,1.02,1.47,1.0,1.29,9,0
63,proxy63,0.88,0.98,0.87,0.91,0.99,0.71,5,0
64,proxy64,1.25,0.89,0.78,1.29,1.01,1.57,11,0
65,proxy65,1.07,0.87,0.76,1.1,1.01,1.29,9,0
66,proxy66,28.77,1.1,7.34,0.85,9.29,3.29,3,0
67,proxy67,1.81,1.08,0.76,1.87,1.0,1.29,9,0
68,proxy68,0.67,1.22,0.89,0.69,0.99,0.57,4,0
69,proxy69,0.75,0.72,0.77,0.77,1.0,0.86,6,0
70,proxy70,1.25,0.75,0.71,1.29,1.0,1.0,7,0
71,proxy71,1.04,0.85,1.05,1.07,1.0,0.86,6,0
72,proxy72,0.83,0.81,0.71,0.86,1.0,1.0,7,0
73,proxy73,1.65,1.04,1.21,1.7,1.0,1.0,7,0
74,proxy74,1.24,0.85,0.89,1.28,1.0,1.29,9,0
75,proxy75,8.99,1.04,6.82,1.59,10.1,4.43,11,0
76,proxy76,1.61,0.76,0.87,1.67,1.0,1.0,7,0
77,proxy77,0.6,0.98,1.13,0.62,1.0,0.71,5,0
78,proxy78,1.08,0.89,1.17,1.12,1.0,0.86,6,0
79,proxy79,1.06,1.04,1.03,1.09,0.99,0.86,6,0
80,proxy80,0.73,1.17,1.16,0.75,1.0,0.57,4,0
81,proxy81,42.2,1.27,3.09,375.64,5.11,1.29,9,1
82,proxy82,0.92,0.75,1.01,0.95,1.01,1.29,9,0
83,proxy83,0.43,1.22,1.03,0.45,1.0,0.57,4,0
84,proxy84,0.8,0.82,0.78,0.82,0.99,0.71,5,0
85,proxy85,1.0,1.09,1.23,1.03,1.0,0.86,6,0
86,proxy86,0.53,1.03,0.72,0.55,0.99,0.43,3,0
87,proxy87,1.93,1.31,0.92,1.99,1.01,1.86,13,0
88,proxy88,0.98,0.94,1.06,1.01,1.0,0.86,6,0
89,proxy89,1.05,1.06,0.7,1.08,1.0,1.29,9,0
90,proxy90,1.19,1.36,1.16,1.23,1.01,1.14,8,0
91,proxy91,1.09,1.08,1.29,1.13,1.0,0.71,5,0
92,proxy92,8.6,0.83,0.89,8.87,1.01,1.29,9,1
93,proxy93,0.66,1.15,0.82,0.69,1.0,0.86,6,0
94,proxy94,0.88,1.34,0.75,0.9,1.0,0.57,4,0
95,proxy95,1.74,0.99,0.9,1.79,1.01,1.43,10,0
96,proxy96,0.76,0.8,1.22,0.78,1.0,0.86,6,0
97,proxy97,0.65,1.06,1.18,0.67,0.99,0.57,4,0
98,proxy98,1.08,0.93,0.76,1.12,1.0,0.86,6,0
99,proxy99,0.96,0.85,1.2,0.99,1.01,1.0,7,0
100,proxy100,23.86,1.1,5.38,1.55,10.84,4.14,9,0
101,proxy101,1.7,0.81,1.01,1.76,1.01,1.29,9,0
102,proxy102,0.47,1.09,1.01,0.48,0.99,0.57,4,0
103,proxy103,9.98,0.76,1.14,10.29,1.0,0.86,6,1
104,proxy104,0.81,0.86,0.68,0.83,1.0,1.0,7,0
105,proxy105,1.6,1.08,1.02,1.65,1.01,1.43,10,0
106,proxy106,49.88,0.78,4.18,428.05,5.14,1.43,10,1
107,proxy107,1.73,1.29,1.04,1.78,1.01,1.29,9,0
108,proxy108,0.45,0.99,1.01,0.47,0.99,0.57,4,0
109,proxy109,1.52,1.28,0.76,1.56,1.01,1.43,10,0
110,proxy110,0.87,0.72,0.83,0.9,1.0,0.86,6,0
111,proxy111,1.05,1.36,1.0,1.08,1.0,0.71,5,0
112,proxy112,1.17,0.99,0.85,1.21,1.0,1.14,8,0
113,proxy113,0.15,1.06,1.17,0.15,1.0,0.43,3,0
114,proxy114,1.27,0.92,0.77,1.31,1.0,1.14,8,0
115,proxy115,35.17,1.2,3.31,443.01,5.61,1.29,9,1
116,proxy116,0.58,1.07,1.02,0.6,0.99,0.43,3,0
117,proxy117,1.29,0.92,0.8,1.33,1.01,1.14,8,0
118,proxy118,0.28,0.82,1.17,0.29,0.99,0.57,4,0
119,proxy119,1.6,1.0,0.78,1.65,1.01,1.14,8,0
120,proxy120,1.02,0.82,1.13,1.05,0.99,0.57,4,0
121,proxy121,34.38,0.85,3.91,432.49,4.53,1.0,7,1
122,proxy122,36.93,0.79,6.7,13.11,8.89,3.86,7,1
123,proxy123,0.68,0.82,0.87,0.7,1.0,0.86,6,0
124,proxy124,1.29,1.31,0.65,1.33,1.0,1.0,7,0
125,proxy125,14.24,1.15,1.19,14.7,1.0,0.86,6,1
126,proxy126,1.55,0.83,1.1,1.6,1.0,1.29,9,0
127,proxy127,1.24,0.99,1.2,1.28,1.0,1.14,8,0
128,proxy128,0.99,1.33,1.23,1.03,1.0,0.86,6,0
129,proxy129,1.44,1.02,0.9,1.49,1.0,1.0,7,0
130,proxy130,0.83,0.86,0.87,0.85,1.0,1.0,7,0
131,proxy131,1.12,0.7,1.01,1.15,1.01,1.29,9,0
132,proxy132,0.51,1.04,1.27,0.53,0.99,0.71,5,0
133,proxy133,1.74,1.32,1.17,1.79,1.01,1.14,8,0
134,proxy134,0.47,0.72,0.66,0.48,1.0,0.86,6,0
135,proxy135,1.3,1.28,1.06,1.35,1.01,1.14,8,0
136,proxy136,0.57,1.06,1.13,0.58,1.0,0.71,5,0
137,proxy137,0.8,1.17,0.81,0.83,0.99,0.86,6,0
138,proxy138,0.89,0.87,0.92,0.92,1.0,1.14,8,0
139,proxy139,0.84,1.13,0.71,0.87,1.0,0.86,6,0
140,proxy140,1.12,0.77,1.17,1.15,1.01,1.14,8,0
141,proxy141,1.56,1.36,0.95,1.61,1.01,1.14,8,0
142,proxy142,0.73,1.17,0.96,0.76,0.99,0.71,5,0
143,proxy143,0.71,1.23,1.07,0.74,1.0,0.71,5,0
144,proxy144,0.62,0.79,0.99,0.64,1.0,0.86,6,0
145,proxy145,0.27,1.14,1.02,0.28,0.99,0.29,2,0
146,proxy146,1.47,1.33,1.07,1.52,1.0,1.14,8,0
147,proxy147,0.55,1.2,0.9,0.56,0.99,0.57,4,0
148,proxy148,1.68,1.14,0.94,1.74,1.0,1.0,7,0
149,proxy149,0.4,1.01,1.3,0.41,0.99,0.29,2,0
150,proxy150,0.71,1.34,1.22,0.73,1.0,0.86,6,0
