Starting training...
Epoch 1/100, Train Loss: 0.4375, Validation Loss: 0.1640, Train Accuracy: 0.9743, Validation Accuracy: 0.9744
Epoch 89/100, Train Loss: 0.0182, Validation Loss: 0.0152, Train Accuracy: 0.9917, Validation Accuracy: 0.9976
Epoch 90/100, Train Loss: 0.0318, Validation Loss: 0.0202, Train Accuracy: 0.9916, Validation Accuracy: 0.9960
Epoch 91/100, Train Loss: 0.0173, Validation Loss: 0.0076, Train Accuracy: 0.9945, Validation Accuracy: 0.9988
Epoch 92/100, Train Loss: 0.0117, Validation Loss: 0.0055, Train Accuracy: 0.9937, Validation Accuracy: 0.9992
Epoch 93/100, Train Loss: 0.0125, Validation Loss: 0.0051, Train Accuracy: 0.9941, Validation Accuracy: 1.0000
Epoch 94/100, Train Loss: 0.0110, Validation Loss: 0.0040, Train Accuracy: 0.9944, Validation Accuracy: 1.0000
Epoch 95/100, Train Loss: 0.0103, Validation Loss: 0.0042, Train Accuracy: 0.9942, Validation Accuracy: 0.9996
Epoch 96/100, Train Loss: 0.0098, Validation Loss: 0.0031, Train Accuracy: 0.9947, Validation Accuracy: 1.0000
Epoch 97/100, Train Loss: 0.0097, Validation Loss: 0.0031, Train Accuracy: 0.9949, Validation Accuracy: 1.0000
Epoch 98/100, Train Loss: 0.0093, Validation Loss: 0.0030, Train Accuracy: 0.9943, Validation Accuracy: 1.0000
Epoch 99/100, Train Loss: 0.0091, Validation Loss: 0.0030, Train Accuracy: 0.9947, Validation Accuracy: 1.0000
Epoch 100/100, Train Loss: 0.0093, Validation Loss: 0.0037, Train Accuracy: 0.9943, Validation Accuracy: 1.0000
Training completed!
