id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
48,proxy48,1.06,1.25,1.26,1.07,1.0,0.86,6,0
49,proxy49,0.27,1.05,0.74,0.28,0.99,0.14,1,0
50,proxy50,0.99,0.83,1.09,1.01,1.01,1.29,9,0
51,proxy51,0.63,1.15,0.93,0.64,0.99,0.57,4,0
52,proxy52,0.42,0.66,1.08,0.43,1.0,0.57,4,0
53,proxy53,0.42,0.8,1.09,0.43,1.0,0.86,6,0
54,proxy54,1.09,0.77,0.81,1.1,1.0,1.14,8,0
55,proxy55,0.63,1.27,0.9,0.64,0.99,0.57,4,0
56,proxy56,0.6,0.82,1.24,0.61,1.0,0.71,5,0
57,proxy57,1.0,1.25,1.17,1.02,0.99,0.57,4,0
58,proxy58,5.89,0.88,6.7,1.13,8.63,4.14,9,0
59,proxy59,1.21,0.76,0.87,1.22,0.99,0.86,6,0
60,proxy60,1.02,1.07,0.86,1.04,1.0,1.0,7,0
61,proxy61,23.48,0.72,6.31,0.81,8.28,3.71,6,0
62,proxy62,0.7,0.78,0.95,0.72,1.0,1.0,7,0
63,proxy63,0.99,0.95,0.9,1.01,1.01,0.86,6,0
64,proxy64,0.94,1.21,0.85,0.95,1.0,0.86,6,0
65,proxy65,0.67,1.29,1.17,0.68,1.0,0.86,6,0
66,proxy66,0.62,0.93,1.2,0.63,1.0,0.57,4,0
67,proxy67,0.82,0.97,1.16,0.83,0.99,0.71,5,0
68,proxy68,1.64,0.97,1.06,1.67,1.0,1.43,10,0
69,proxy69,1.01,1.29,0.94,1.02,1.0,0.86,6,0
70,proxy70,1.73,0.85,0.79,1.76,1.0,1.57,11,0
71,proxy71,1.39,1.04,0.87,1.41,1.0,1.0,7,0
72,proxy72,1.95,1.06,0.73,1.98,1.0,1.29,9,0
73,proxy73,0.85,0.89,1.18,0.87,1.0,0.86,6,0
74,proxy74,1.49,0.97,1.11,1.51,1.0,1.43,10,0
75,proxy75,0.7,0.74,1.19,0.71,1.0,0.71,5,0
76,proxy76,0.46,1.27,0.77,0.47,0.99,0.57,4,0
77,proxy77,1.22,0.91,1.13,1.24,1.01,1.29,9,0
78,proxy78,0.64,0.87,0.72,0.65,0.99,0.57,4,0
79,proxy79,0.35,0.67,1.0,0.35,0.99,0.57,4,0
80,proxy80,1.24,0.86,1.06,1.26,1.0,1.14,8,0
81,proxy81,29.31,1.15,6.22,1.27,6.43,4.0,8,0
82,proxy82,1.34,1.22,0.75,1.36,1.01,1.14,8,0
83,proxy83,1.12,0.92,1.09,1.14,1.0,1.0,7,0
84,proxy84,1.39,1.17,1.04,1.41,1.01,1.71,12,0
85,proxy85,1.5,0.78,1.23,1.52,1.0,1.43,10,0
86,proxy86,0.68,1.1,1.2,0.69,1.0,1.14,8,0
87,proxy87,1.47,0.66,1.28,1.5,1.02,1.71,12,0
88,proxy88,1.12,0.94,1.04,1.14,1.02,1.14,8,0
89,proxy89,1.18,1.09,0.98,1.2,1.0,1.0,7,0
90,proxy90,1.22,0.82,0.73,1.24,1.01,1.0,7,0
91,proxy91,24.79,1.17,5.83,1.53,6.9,4.14,9,0
92,proxy92,30.17,1.23,5.4,1.54,6.38,4.14,9,0
93,proxy93,0.66,0.68,1.3,0.67,0.99,0.71,5,0
94,proxy94,2.32,1.19,0.65,2.36,1.01,1.71,12,0
95,proxy95,1.73,1.13,1.04,1.76,1.01,1.43,10,0
96,proxy96,0.52,0.93,0.86,0.53,0.99,0.57,4,0
97,proxy97,1.92,1.12,1.04,1.95,1.01,1.57,11,0
98,proxy98,1.21,1.09,1.17,1.22,1.0,1.0,7,0
99,proxy99,1.89,0.92,0.75,1.92,1.01,1.71,12,0
100,proxy100,0.68,0.8,0.71,0.69,0.99,0.57,4,0
101,proxy101,0.44,1.13,0.79,0.45,0.99,0.43,3,0
102,proxy102,0.54,0.67,0.96,0.55,1.0,0.57,4,0
103,proxy103,1.51,1.19,1.08,1.53,1.0,1.29,9,0
104,proxy104,2.94,0.73,4.58,1.17,9.59,3.86,7,0
105,proxy105,0.96,1.0,1.19,0.97,0.99,1.0,7,0
106,proxy106,1.84,1.28,0.97,1.87,1.0,1.29,9,0
107,proxy107,0.9,0.75,0.71,0.91,0.99,0.57,4,0
108,proxy108,1.25,1.15,1.19,1.27,1.0,0.86,6,0
109,proxy109,0.35,0.66,1.06,0.35,0.99,0.29,2,0
110,proxy110,1.7,0.68,1.05,1.73,1.0,1.14,8,0
111,proxy111,0.63,1.27,0.86,0.64,1.0,0.86,6,0
112,proxy112,0.75,1.03,0.96,0.76,1.0,0.57,4,0
113,proxy113,1.52,0.86,0.94,1.54,1.0,1.14,8,0
114,proxy114,0.94,1.29,0.86,0.96,0.99,1.0,7,0
115,proxy115,0.79,0.87,0.96,0.8,1.0,0.86,6,0
116,proxy116,0.51,0.77,0.73,0.52,1.0,0.57,4,0
117,proxy117,1.0,0.7,1.05,1.01,1.0,1.0,7,0
118,proxy118,0.16,1.23,0.72,0.16,0.99,0.14,1,0
119,proxy119,21.53,1.23,6.17,0.64,9.58,3.57,5,0
120,proxy120,20.48,0.96,6.5,1.39,10.05,4.14,9,0
121,proxy121,1.26,0.77,0.78,1.28,1.01,1.29,9,0
122,proxy122,0.44,1.13,0.72,0.44,0.99,0.57,4,0
123,proxy123,0.67,1.13,0.88,0.68,0.98,0.43,3,0
124,proxy124,1.13,1.0,1.3,1.15,1.0,1.14,8,0
125,proxy125,1.3,0.75,0.8,1.32,1.01,1.14,8,0
126,proxy126,0.42,0.83,0.76,0.43,0.99,0.57,4,0
127,proxy127,1.51,1.04,0.79,1.53,1.01,1.43,10,0
128,proxy128,0.84,1.04,0.88,0.85,1.0,0.71,5,0
129,proxy129,0.17,0.9,0.77,0.18,0.99,0.14,1,0
130,proxy130,0.38,0.74,0.91,0.38,1.0,0.57,4,0
131,proxy131,1.93,0.73,0.81,1.96,1.01,1.71,12,0
132,proxy132,0.67,1.13,1.29,0.68,1.0,0.86,6,0
133,proxy133,0.94,1.15,0.76,0.96,1.0,0.71,5,0
134,proxy134,30.48,1.15,6.64,1.24,6.46,4.0,8,0
135,proxy135,0.98,0.76,1.25,0.99,1.0,0.86,6,0
136,proxy136,0.49,1.08,1.16,0.5,0.99,0.43,3,0
137,proxy137,0.7,1.07,1.21,0.72,1.0,0.86,6,0
138,proxy138,1.43,0.86,0.78,1.45,1.0,1.14,8,0
139,proxy139,1.03,1.22,0.8,1.04,0.99,0.71,5,0
140,proxy140,0.82,1.09,1.11,0.83,1.0,0.86,6,0
141,proxy141,1.4,0.97,0.88,1.42,1.0,1.43,10,0
142,proxy142,1.71,1.23,1.3,1.73,1.01,1.43,10,0
143,proxy143,0.83,1.13,0.66,0.84,1.0,1.0,7,0
144,proxy144,2.25,1.19,0.72,2.28,1.01,2.0,14,0
145,proxy145,0.39,0.76,1.28,0.4,1.0,0.57,4,0
146,proxy146,0.55,0.93,1.26,0.56,0.99,0.71,5,0
147,proxy147,0.87,0.87,1.25,0.88,1.01,0.86,6,0
148,proxy148,1.18,0.8,0.68,1.2,1.0,1.0,7,0
149,proxy149,0.96,0.9,1.21,0.97,1.0,1.0,7,0
150,proxy150,0.66,1.14,0.98,0.67,1.0,1.0,7,0
