id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
72,proxy72,0.37,0.84,0.71,0.38,0.99,0.43,3,0
73,proxy73,1.12,0.87,1.27,1.15,0.99,1.0,7,0
74,proxy74,29.9,1.07,5.62,0.92,9.67,3.57,5,0
75,proxy75,1.27,0.89,1.19,1.31,1.0,1.0,7,0
76,proxy76,29.46,0.94,5.44,1.1,7.83,3.71,6,0
77,proxy77,0.92,1.12,1.02,0.95,1.0,0.86,6,0
78,proxy78,0.79,1.19,1.09,0.82,1.0,1.29,9,0
79,proxy79,25.81,0.74,5.9,1.07,6.54,3.57,5,0
80,proxy80,0.9,1.0,1.12,0.93,1.0,1.0,7,0
81,proxy81,0.68,1.01,1.01,0.7,1.0,0.71,5,0
82,proxy82,1.11,1.12,0.97,1.14,1.01,1.29,9,0
83,proxy83,22.21,1.18,6.31,1.72,6.99,4.57,12,0
84,proxy84,30.68,1.07,5.08,1.73,6.06,4.43,11,0
85,proxy85,0.86,1.04,0.77,0.89,0.99,0.86,6,0
86,proxy86,1.25,1.25,1.0,1.29,1.0,1.0,7,0
87,proxy87,25.14,1.3,6.5,1.0,9.68,3.57,5,0
88,proxy88,31.73,0.69,5.69,2.19,10.32,4.29,10,0
89,proxy89,1.04,1.04,0.69,1.07,1.0,1.14,8,0
90,proxy90,1.35,1.0,0.71,1.39,1.0,0.86,6,0
91,proxy91,1.12,0.73,0.85,1.16,1.0,1.0,7,0
92,proxy92,1.02,0.86,0.88,1.05,1.0,1.14,8,0
93,proxy93,0.46,1.28,1.05,0.47,0.99,0.57,4,0
94,proxy94,1.27,1.06,1.12,1.31,1.01,1.0,7,0
95,proxy95,1.21,1.02,0.82,1.25,1.0,1.29,9,0
96,proxy96,0.28,1.32,1.13,0.29,0.99,0.14,1,0
97,proxy97,1.42,0.69,0.85,1.46,1.01,1.29,9,0
98,proxy98,1.26,1.18,1.03,1.3,1.01,1.14,8,0
99,proxy99,0.62,0.93,1.04,0.64,0.99,0.57,4,0
100,proxy100,0.64,1.09,0.82,0.66,1.0,0.86,6,0
101,proxy101,0.86,1.18,0.72,0.88,1.0,1.0,7,0
102,proxy102,1.26,1.12,0.98,1.3,1.0,0.86,6,0
103,proxy103,0.62,1.27,0.87,0.64,0.99,0.57,4,0
104,proxy104,1.17,0.92,0.89,1.2,0.99,0.86,6,0
105,proxy105,0.91,0.69,1.2,0.93,1.0,1.14,8,0
106,proxy106,1.05,0.79,0.76,1.08,1.0,1.0,7,0
107,proxy107,0.85,0.9,0.94,0.88,1.0,0.86,6,0
108,proxy108,0.69,1.15,1.15,0.72,1.0,0.86,6,0
109,proxy109,0.55,0.86,0.99,0.57,0.99,0.57,4,0
110,proxy110,2.07,1.2,1.11,2.14,1.01,1.71,12,0
111,proxy111,0.56,0.67,1.03,0.57,1.0,0.71,5,0
112,proxy112,0.89,1.25,1.22,0.92,1.0,1.0,7,0
113,proxy113,1.03,0.9,0.94,1.06,1.0,1.29,9,0
114,proxy114,0.71,0.99,0.96,0.74,1.0,0.86,6,0
115,proxy115,0.67,1.01,1.12,0.69,0.99,0.57,4,0
116,proxy116,1.15,1.05,0.76,1.18,1.01,1.0,7,0
117,proxy117,0.71,1.29,1.25,0.73,1.0,1.0,7,0
118,proxy118,1.55,0.72,0.72,1.6,1.0,0.86,6,0
119,proxy119,0.98,1.14,0.99,1.02,1.0,1.0,7,0
120,proxy120,0.28,1.22,1.09,0.29,0.99,0.29,2,0
121,proxy121,0.97,0.74,0.7,1.0,1.0,0.71,5,0
122,proxy122,0.98,0.93,0.9,1.02,1.0,1.29,9,0
123,proxy123,0.95,1.05,0.77,0.98,1.0,1.0,7,0
124,proxy124,0.54,0.78,1.24,0.56,1.0,0.43,3,0
125,proxy125,0.48,1.11,1.04,0.49,1.0,0.86,6,0
126,proxy126,0.45,1.12,1.1,0.47,1.0,0.71,5,0
127,proxy127,0.6,0.7,1.16,0.62,0.99,0.57,4,0
128,proxy128,0.49,0.92,0.84,0.5,0.99,0.43,3,0
129,proxy129,1.43,1.27,1.27,1.47,1.0,1.29,9,0
130,proxy130,0.51,1.12,1.04,0.52,1.0,0.71,5,0
131,proxy131,0.93,1.21,0.95,0.96,1.0,1.0,7,0
132,proxy132,2.13,1.08,0.7,2.2,1.01,1.86,13,0
133,proxy133,0.91,1.05,0.88,0.94,1.0,1.0,7,0
134,proxy134,1.31,1.15,0.98,1.35,1.0,1.0,7,0
135,proxy135,1.44,0.77,1.22,1.49,1.01,1.43,10,0
136,proxy136,1.5,1.26,0.65,1.55,1.01,1.71,12,0
137,proxy137,0.77,1.24,0.71,0.8,0.99,0.43,3,0
138,proxy138,0.72,1.11,0.72,0.74,1.0,1.0,7,0
139,proxy139,0.66,1.2,0.82,0.69,1.0,0.71,5,0
140,proxy140,0.8,1.01,0.66,0.82,1.0,1.0,7,0
141,proxy141,0.72,0.81,0.94,0.74,0.99,0.71,5,0
142,proxy142,1.23,0.71,0.71,1.26,1.01,1.14,8,0
143,proxy143,1.26,0.67,0.64,1.3,1.01,1.43,10,0
144,proxy144,1.45,0.73,0.85,1.5,1.0,1.29,9,0
145,proxy145,1.23,0.99,0.93,1.27,1.0,1.29,9,0
146,proxy146,29.97,1.27,4.89,1.0,8.0,3.86,7,0
147,proxy147,30.78,1.06,4.56,1.21,9.17,4.14,9,0
148,proxy148,0.87,0.74,1.21,0.9,1.0,0.71,5,0
149,proxy149,0.55,0.95,0.86,0.57,1.0,0.57,4,0
150,proxy150,28.99,0.69,5.21,1.23,6.3,3.71,6,0
