id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
64,proxy64,0.88,0.9,0.69,0.9,1.0,0.71,5,0
65,proxy65,0.55,0.98,0.8,0.56,1.0,0.71,5,0
66,proxy66,0.5,1.24,0.88,0.51,0.99,0.43,3,0
67,proxy67,1.2,1.02,1.12,1.23,1.01,1.29,9,0
68,proxy68,1.11,1.25,0.79,1.13,1.0,1.14,8,0
69,proxy69,32.98,0.84,3.87,459.25,4.4,0.71,5,1
70,proxy70,0.99,0.85,0.77,1.01,1.0,0.86,6,0
71,proxy71,1.02,1.2,0.73,1.04,1.0,0.86,6,0
72,proxy72,1.97,0.92,1.21,2.01,1.0,1.57,11,0
73,proxy73,0.84,1.25,1.21,0.86,0.99,0.43,3,0
74,proxy74,1.71,0.7,1.15,1.74,1.01,1.14,8,0
75,proxy75,0.51,1.07,0.7,0.52,0.99,0.57,4,0
76,proxy76,1.0,0.83,0.81,1.02,0.99,1.0,7,0
77,proxy77,0.94,0.91,1.16,0.96,1.01,1.29,9,0
78,proxy78,34.5,0.83,3.77,371.63,5.3,0.71,5,1
79,proxy79,1.1,1.09,0.95,1.12,1.0,1.29,9,0
80,proxy80,0.66,1.26,0.88,0.67,0.99,0.71,5,0
81,proxy81,0.37,0.98,1.19,0.37,0.99,0.57,4,0
82,proxy82,1.67,1.2,0.96,1.7,1.02,1.86,13,0
83,proxy83,1.42,1.23,1.0,1.45,1.0,1.0,7,0
84,proxy84,49.39,0.68,2.77,346.29,5.27,0.57,4,1
85,proxy85,0.4,0.87,1.01,0.41,0.99,0.29,2,0
86,proxy86,1.45,0.83,0.75,1.48,1.01,1.29,9,0
87,proxy87,1.2,1.34,0.84,1.22,1.0,0.86,6,0
88,proxy88,1.98,1.26,1.0,2.02,1.01,1.43,10,0
89,proxy89,1.2,0.91,1.16,1.22,1.01,1.29,9,0
90,proxy90,0.94,0.73,1.06,0.96,1.0,0.71,5,0
91,proxy91,1.42,0.97,1.28,1.44,1.0,1.14,8,0
92,proxy92,0.57,1.02,1.1,0.58,1.0,0.86,6,0
93,proxy93,0.86,1.16,1.1,0.88,1.01,1.29,9,0
94,proxy94,1.29,0.71,1.06,1.32,1.0,1.0,7,0
95,proxy95,0.6,0.87,0.78,0.61,0.99,0.57,4,0
96,proxy96,1.39,0.8,0.7,1.42,1.01,1.14,8,0
97,proxy97,1.06,0.71,1.26,1.08,1.0,1.0,7,0
98,proxy98,1.09,0.87,0.73,1.11,1.01,1.29,9,0
99,proxy99,0.88,0.74,1.12,0.89,1.0,1.0,7,0
100,proxy100,0.71,0.97,0.7,0.73,1.0,0.86,6,0
101,proxy101,0.55,0.72,1.11,0.56,0.99,0.29,2,0
102,proxy102,0.62,0.96,1.08,0.63,0.99,0.57,4,0
103,proxy103,0.81,0.95,0.98,0.82,0.99,0.71,5,0
104,proxy104,1.52,1.33,0.9,1.54,1.01,1.43,10,0
105,proxy105,0.88,1.01,0.84,0.89,1.0,0.86,6,0
106,proxy106,7.96,1.21,1.23,8.11,1.0,1.0,7,1
107,proxy107,1.56,1.15,0.83,1.59,1.0,1.57,11,0
108,proxy108,1.23,0.83,0.79,1.25,1.0,1.14,8,0
109,proxy109,0.51,0.96,0.8,0.52,0.99,0.57,4,0
110,proxy110,0.57,0.97,1.09,0.58,1.0,0.86,6,0
111,proxy111,0.98,0.68,1.13,1.0,1.0,0.71,5,0
112,proxy112,1.62,0.81,0.97,1.65,1.02,1.29,9,0
113,proxy113,1.17,1.13,0.82,1.19,1.0,1.14,8,0
114,proxy114,2.01,1.07,0.98,2.04,1.01,1.71,12,0
115,proxy115,1.7,0.82,0.68,1.73,1.02,1.43,10,0
116,proxy116,1.16,1.05,0.89,1.18,1.01,1.29,9,0
117,proxy117,34.39,1.0,3.85,411.57,4.28,0.57,4,1
118,proxy118,0.61,1.02,0.81,0.62,1.0,0.86,6,0
119,proxy119,25.14,0.95,5.15,0.93,8.62,3.86,7,0
120,proxy120,11.84,1.1,1.15,12.06,0.98,0.14,1,1
121,proxy121,1.91,1.32,1.28,1.95,1.0,1.43,10,0
122,proxy122,0.61,0.92,0.75,0.63,1.01,1.29,9,0
123,proxy123,8.27,1.27,1.23,8.43,1.0,1.43,10,1
124,proxy124,1.01,1.1,1.0,1.03,0.99,1.14,8,0
125,proxy125,0.57,0.7,1.19,0.58,0.99,0.57,4,0
126,proxy126,1.17,1.11,1.09,1.2,1.01,1.14,8,0
127,proxy127,0.86,0.81,0.81,0.87,1.0,0.86,6,0
128,proxy128,10.74,1.17,0.9,10.94,1.0,1.43,10,1
129,proxy129,1.22,1.33,1.25,1.24,1.0,0.86,6,0
130,proxy130,0.98,1.14,0.77,1.0,1.0,1.0,7,0
131,proxy131,0.92,0.7,0.76,0.94,1.0,1.14,8,0
132,proxy132,0.98,0.81,1.2,1.0,0.99,0.86,6,0
133,proxy133,0.6,0.83,1.23,0.61,1.0,0.71,5,0
134,proxy134,0.85,1.05,0.7,0.87,1.0,0.71,5,0
135,proxy135,0.37,1.34,0.71,0.38,0.99,0.29,2,0
136,proxy136,0.93,1.23,1.09,0.95,1.0,0.71,5,0
137,proxy137,1.84,0.75,1.0,1.87,1.01,1.71,12,0
138,proxy138,0.83,1.14,0.7,0.84,1.0,0.86,6,0
139,proxy139,8.65,1.33,7.36,1.22,9.74,4.29,10,0
140,proxy140,23.48,0.83,5.23,1.14,6.92,4.0,8,0
141,proxy141,28.35,0.79,6.96,2.3,9.8,4.71,13,0
142,proxy142,1.89,0.75,1.05,1.92,1.01,1.29,9,0
143,proxy143,8.12,1.16,1.2,8.28,1.0,0.86,6,1
144,proxy144,1.22,1.33,1.27,1.25,1.0,1.0,7,0
145,proxy145,0.93,0.68,0.69,0.94,1.0,0.86,6,0
146,proxy146,0.93,1.35,1.12,0.94,1.0,0.71,5,0
147,proxy147,1.48,1.21,1.0,1.51,1.02,2.0,14,0
148,proxy148,0.96,1.3,0.86,0.98,1.0,0.71,5,0
149,proxy149,1.78,1.35,1.08,1.81,1.01,1.29,9,0
150,proxy150,1.2,0.73,1.09,1.23,0.99,1.0,7,0
