id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
128,proxy128,0.75,1.27,0.68,0.76,1.0,0.57,4,0
129,proxy129,0.79,0.85,0.9,0.81,1.0,1.14,8,0
130,proxy130,1.29,0.69,1.05,1.32,1.0,0.86,6,0
131,proxy131,0.35,0.66,1.06,0.36,1.0,0.86,6,0
132,proxy132,0.93,1.17,0.92,0.95,1.0,1.14,8,0
133,proxy133,0.73,0.87,0.72,0.75,1.0,0.86,6,0
134,proxy134,0.43,1.14,1.01,0.44,1.0,0.86,6,0
135,proxy135,1.24,1.27,0.88,1.26,1.0,1.29,9,0
136,proxy136,1.33,1.04,0.7,1.36,1.01,1.86,13,0
137,proxy137,0.95,0.78,0.78,0.97,1.0,0.86,6,0
138,proxy138,0.94,1.16,1.27,0.96,0.99,0.57,4,0
139,proxy139,0.73,1.16,1.01,0.74,0.99,0.57,4,0
140,proxy140,1.14,0.74,1.15,1.17,1.0,1.0,7,0
141,proxy141,1.02,1.08,1.23,1.04,1.0,0.71,5,0
142,proxy142,1.62,0.87,0.92,1.66,1.01,1.29,9,0
143,proxy143,0.86,1.19,0.81,0.87,1.0,1.29,9,0
144,proxy144,0.66,1.24,1.27,0.67,1.0,0.86,6,0
145,proxy145,30.66,1.04,4.79,1.33,9.55,4.14,9,0
146,proxy146,1.6,0.98,0.86,1.63,1.01,1.29,9,0
147,proxy147,0.65,1.09,0.93,0.67,1.0,0.71,5,0
148,proxy148,0.26,1.26,0.99,0.27,0.99,0.43,3,0
149,proxy149,0.72,1.0,0.73,0.74,1.0,0.71,5,0
150,proxy150,1.25,1.25,1.27,1.28,1.0,1.0,7,0
