id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
56,proxy56,0.16,1.21,0.96,0.16,1.0,0.57,4,0
57,proxy57,0.31,0.74,1.22,0.31,0.99,0.57,4,0
58,proxy58,0.95,1.1,1.2,0.96,1.0,1.0,7,0
59,proxy59,0.16,0.73,0.8,0.16,0.99,0.14,1,0
60,proxy60,0.5,1.28,0.85,0.5,1.0,0.57,4,0
61,proxy61,0.97,0.87,1.16,0.97,1.0,0.71,5,0
62,proxy62,1.42,1.19,0.76,1.43,1.01,1.0,7,0
63,proxy63,45.12,1.05,3.69,333.16,5.1,1.14,8,1
64,proxy64,24.77,1.11,4.53,0.25,9.82,3.0,1,0
65,proxy65,1.52,1.17,0.75,1.53,1.01,1.43,10,0
66,proxy66,0.82,1.05,1.17,0.83,1.0,1.0,7,0
67,proxy67,1.1,0.81,0.9,1.11,1.01,1.0,7,0
68,proxy68,0.48,1.02,0.78,0.48,1.0,0.43,3,0
69,proxy69,0.79,1.1,0.82,0.79,1.0,0.86,6,0
70,proxy70,0.25,0.81,1.11,0.25,0.99,0.43,3,0
71,proxy71,1.28,0.69,1.25,1.28,1.01,1.57,11,0
72,proxy72,1.63,0.78,1.0,1.64,1.0,1.57,11,0
73,proxy73,1.32,0.74,0.72,1.33,1.0,0.86,6,0
74,proxy74,0.84,1.31,1.13,0.84,1.0,0.86,6,0
75,proxy75,1.15,0.88,1.27,1.16,1.0,0.71,5,0
76,proxy76,1.35,0.78,1.14,1.35,1.01,1.43,10,0
77,proxy77,0.75,1.28,0.96,0.75,0.99,0.57,4,0
78,proxy78,1.29,1.13,0.86,1.3,1.01,1.14,8,0
79,proxy79,0.53,1.24,0.82,0.54,1.0,0.57,4,0
80,proxy80,0.28,0.85,0.88,0.28,0.99,0.29,2,0
81,proxy81,1.43,1.3,1.17,1.44,1.01,1.29,9,0
82,proxy82,0.92,0.97,0.88,0.92,1.01,1.14,8,0
83,proxy83,0.44,1.0,1.22,0.44,0.99,0.29,2,0
84,proxy84,1.89,1.1,0.96,1.9,1.01,1.29,9,0
85,proxy85,1.18,0.83,0.85,1.18,1.0,0.86,6,0
86,proxy86,0.81,1.18,0.76,0.81,1.0,0.86,6,0
87,proxy87,1.59,1.24,1.27,1.6,1.0,1.29,9,0
88,proxy88,0.86,0.95,0.98,0.87,1.0,0.86,6,0
89,proxy89,1.17,0.97,0.79,1.18,1.0,0.71,5,0
90,proxy90,0.7,0.86,0.92,0.7,1.0,0.86,6,0
91,proxy91,1.01,1.15,1.21,1.01,1.0,1.0,7,0
92,proxy92,1.39,0.76,1.07,1.4,1.01,1.29,9,0
93,proxy93,0.44,1.17,0.71,0.44,1.0,0.57,4,0
94,proxy94,1.19,0.97,1.14,1.2,1.0,1.0,7,0
95,proxy95,0.86,0.99,0.98,0.86,1.0,0.86,6,0
96,proxy96,1.36,1.27,0.9,1.37,1.0,1.29,9,0
97,proxy97,42.01,1.01,3.3,416.63,5.51,1.14,8,1
98,proxy98,1.77,0.82,0.97,1.78,1.01,1.43,10,0
99,proxy99,12.77,0.76,1.15,12.85,1.0,0.86,6,1
100,proxy100,0.67,1.11,1.09,0.67,0.99,0.57,4,0
101,proxy101,0.75,1.2,0.79,0.76,1.0,0.71,5,0
102,proxy102,1.26,1.03,0.82,1.27,1.0,1.0,7,0
103,proxy103,1.27,0.8,1.16,1.28,1.01,1.0,7,0
104,proxy104,0.99,0.76,0.84,1.0,0.99,0.86,6,0
105,proxy105,0.99,1.15,1.13,0.99,1.0,0.86,6,0
106,proxy106,8.9,0.91,1.28,8.96,1.0,0.86,6,1
107,proxy107,1.43,0.9,0.68,1.44,1.0,1.0,7,0
108,proxy108,2.58,1.04,1.17,2.59,1.04,2.43,17,0
109,proxy109,14.38,1.17,4.61,1.18,9.58,3.86,7,0
110,proxy110,1.13,1.03,0.7,1.14,1.0,1.14,8,0
111,proxy111,1.35,0.93,1.19,1.36,1.01,1.0,7,0
112,proxy112,1.16,0.82,1.19,1.16,1.0,1.14,8,0
113,proxy113,0.84,0.89,1.11,0.84,1.0,0.86,6,0
114,proxy114,29.81,1.01,5.83,0.89,8.37,3.57,5,0
115,proxy115,1.32,0.99,1.1,1.33,1.01,1.43,10,0
116,proxy116,0.96,1.0,1.24,0.97,1.0,1.0,7,0
117,proxy117,55.45,1.0,8.09,461.86,11.98,4.43,11,1
118,proxy118,0.25,0.83,0.97,0.25,0.99,0.43,3,0
119,proxy119,7.41,0.7,0.96,7.46,1.0,0.57,4,1
120,proxy120,0.87,1.16,0.99,0.88,1.0,0.71,5,0
121,proxy121,0.18,0.98,0.69,0.18,0.98,0.14,1,0
122,proxy122,27.53,1.2,4.3,1.12,6.84,3.57,5,0
123,proxy123,0.63,0.68,1.12,0.63,1.0,0.71,5,0
124,proxy124,11.47,1.04,0.74,11.54,1.01,1.57,11,1
125,proxy125,1.13,0.87,1.09,1.14,1.0,0.86,6,0
126,proxy126,0.97,1.04,0.9,0.98,1.0,0.86,6,0
127,proxy127,1.07,1.13,0.97,1.08,1.0,1.29,9,0
128,proxy128,1.14,1.0,1.25,1.15,1.0,0.86,6,0
129,proxy129,0.87,0.89,1.2,0.87,1.0,0.71,5,0
130,proxy130,1.16,1.28,0.94,1.17,1.01,1.14,8,0
131,proxy131,8.16,1.1,0.77,8.21,1.0,1.0,7,1
132,proxy132,0.94,1.01,0.7,0.95,1.0,1.0,7,0
133,proxy133,0.99,0.91,0.78,1.0,1.01,1.29,9,0
134,proxy134,1.36,1.13,1.1,1.37,1.0,1.14,8,0
135,proxy135,1.91,0.86,1.27,1.92,1.0,1.43,10,0
136,proxy136,0.7,1.06,1.21,0.71,1.0,0.86,6,0
137,proxy137,0.75,1.14,1.09,0.76,1.0,0.71,5,0
138,proxy138,0.47,1.22,1.09,0.47,0.99,0.57,4,0
139,proxy139,0.91,1.07,0.93,0.92,1.0,0.86,6,0
140,proxy140,1.26,1.25,0.67,1.27,1.01,1.0,7,0
141,proxy141,1.02,0.81,0.98,1.03,1.0,0.71,5,0
142,proxy142,1.3,1.23,0.68,1.3,1.01,1.29,9,0
143,proxy143,0.55,0.84,0.7,0.56,1.0,0.71,5,0
144,proxy144,0.64,1.29,0.93,0.64,1.0,0.57,4,0
145,proxy145,1.36,1.11,1.17,1.37,1.01,1.14,8,0
146,proxy146,0.95,1.0,1.22,0.96,1.0,0.86,6,0
147,proxy147,0.73,1.27,1.26,0.73,1.0,0.71,5,0
148,proxy148,1.33,1.03,0.66,1.34,1.01,1.29,9,0
149,proxy149,0.74,1.24,0.9,0.75,1.0,0.86,6,0
150,proxy150,2.13,0.81,0.7,2.14,1.02,1.57,11,0
