id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
33,proxy33,0.6,0.89,1.15,0.67,1.0,0.75,6,0
34,proxy34,1.07,1.14,0.95,1.2,0.99,1.12,9,0
35,proxy35,1.37,0.73,0.8,1.53,1.01,1.38,11,0
36,proxy36,1.91,1.15,1.27,2.14,1.01,1.62,13,0
37,proxy37,0.95,0.81,0.67,1.06,1.0,0.88,7,0
38,proxy38,1.19,1.0,0.86,1.33,1.01,1.38,11,0
39,proxy39,22.63,1.13,6.75,1.17,6.78,3.88,11,0
40,proxy40,0.56,0.67,1.06,0.63,0.99,0.75,6,0
41,proxy41,0.78,1.18,0.85,0.87,1.0,0.75,6,0
42,proxy42,0.7,0.75,1.18,0.78,1.0,0.62,5,0
43,proxy43,0.4,0.7,1.3,0.45,0.99,0.62,5,0
44,proxy44,0.82,1.29,0.89,0.91,0.99,0.88,7,0
45,proxy45,0.68,1.25,1.18,0.76,1.0,0.75,6,0
46,proxy46,0.35,0.77,1.01,0.39,0.99,0.38,3,0
47,proxy47,0.9,1.14,0.73,1.0,1.0,0.75,6,0
48,proxy48,1.99,1.08,0.7,2.22,1.02,1.5,12,0
49,proxy49,1.39,0.92,0.97,1.55,1.01,1.5,12,0
50,proxy50,12.07,0.79,7.58,0.62,10.67,3.25,6,0
51,proxy51,0.97,1.09,0.92,1.08,1.0,1.0,8,0
52,proxy52,0.59,0.68,0.97,0.65,0.99,0.88,7,0
53,proxy53,1.54,1.0,0.87,1.73,1.01,1.25,10,0
54,proxy54,1.79,0.69,0.92,2.0,1.01,1.62,13,0
55,proxy55,1.06,1.1,1.0,1.19,1.0,0.88,7,0
56,proxy56,1.18,0.91,1.03,1.32,1.01,1.25,10,0
57,proxy57,1.23,1.13,1.32,1.38,1.01,1.5,12,0
58,proxy58,1.05,1.12,1.18,1.17,0.99,1.12,9,0
59,proxy59,20.71,0.82,6.72,1.7,7.65,3.62,9,0
60,proxy60,0.67,0.67,1.18,0.75,1.0,1.0,8,0
61,proxy61,21.46,0.89,5.13,1.47,7.7,3.75,10,0
62,proxy62,0.46,1.08,0.9,0.51,0.99,0.62,5,0
63,proxy63,1.37,0.86,0.84,1.53,1.0,1.25,10,0
64,proxy64,1.14,1.23,1.25,1.28,1.01,1.62,13,0
65,proxy65,0.44,0.73,1.0,0.49,0.99,0.5,4,0
66,proxy66,0.32,0.91,0.87,0.36,0.99,0.5,4,0
67,proxy67,25.24,1.17,5.94,1.4,6.45,3.5,8,0
68,proxy68,0.36,0.78,0.82,0.4,0.99,0.38,3,0
69,proxy69,0.58,0.88,0.82,0.65,0.99,0.62,5,0
70,proxy70,0.87,1.22,0.98,0.97,1.0,0.88,7,0
71,proxy71,0.12,1.18,0.7,0.13,0.99,0.25,2,0
72,proxy72,0.57,1.28,0.74,0.64,0.99,0.75,6,0
73,proxy73,0.47,0.83,0.71,0.53,1.0,0.62,5,0
74,proxy74,0.68,0.75,0.87,0.76,1.01,1.38,11,0
75,proxy75,0.59,0.92,0.67,0.65,0.99,0.62,5,0
76,proxy76,1.61,0.96,0.85,1.8,1.01,1.25,10,0
77,proxy77,22.58,1.16,6.79,0.57,6.82,3.62,9,0
78,proxy78,0.79,1.12,1.25,0.88,1.0,0.75,6,0
79,proxy79,0.71,0.71,0.94,0.8,0.99,0.75,6,0
80,proxy80,0.74,0.75,1.0,0.83,0.99,0.62,5,0
81,proxy81,1.26,1.21,0.73,1.41,1.01,1.25,10,0
82,proxy82,1.86,0.87,0.93,2.08,1.01,1.88,15,0
83,proxy83,0.67,1.3,1.22,0.75,0.99,0.75,6,0
84,proxy84,0.35,0.99,0.96,0.4,0.99,0.5,4,0
85,proxy85,1.16,1.2,0.9,1.29,0.99,1.12,9,0
86,proxy86,0.89,1.05,1.19,1.0,1.0,1.12,9,0
87,proxy87,23.35,0.67,4.86,0.91,8.18,3.38,7,0
88,proxy88,1.29,1.31,1.14,1.44,1.0,1.25,10,0
89,proxy89,1.07,0.71,0.75,1.2,1.0,1.0,8,0
90,proxy90,17.37,0.79,5.55,0.65,10.18,3.25,6,0
91,proxy91,1.37,1.2,0.71,1.53,1.01,1.12,9,0
92,proxy92,20.38,0.96,5.87,0.8,10.37,3.75,10,0
93,proxy93,0.79,0.82,0.84,0.88,1.01,1.38,11,0
94,proxy94,15.31,1.31,5.52,1.03,7.67,3.62,9,0
95,proxy95,17.75,1.24,5.15,1.61,10.25,3.75,10,0
96,proxy96,0.83,0.91,0.75,0.93,1.0,0.75,6,0
97,proxy97,1.02,0.93,1.12,1.14,1.02,1.38,11,0
98,proxy98,0.92,1.2,1.0,1.03,0.99,0.75,6,0
99,proxy99,1.16,0.9,1.21,1.3,1.0,0.88,7,0
100,proxy100,1.31,1.32,1.12,1.46,1.0,1.12,9,0
