Starting training...
Epoch 1/100, Train Loss: 0.2403, Validation Loss: 0.0737, Train Accuracy: 0.9833, Validation Accuracy: 0.9932
Epoch 22/100, Train Loss: 0.0060, Validation Loss: 0.0017, Train Accuracy: 0.9992, Validation Accuracy: 0.9996
Epoch 23/100, Train Loss: 0.0074, Validation Loss: 0.0035, Train Accuracy: 0.9971, Validation Accuracy: 0.9977
Epoch 24/100, Train Loss: 0.0100, Validation Loss: 0.0043, Train Accuracy: 0.9980, Validation Accuracy: 0.9990
Epoch 25/100, Train Loss: 0.0068, Validation Loss: 0.0044, Train Accuracy: 0.9983, Validation Accuracy: 0.9990
Epoch 26/100, Train Loss: 0.0061, Validation Loss: 0.0078, Train Accuracy: 0.9979, Validation Accuracy: 0.9978
Epoch 27/100, Train Loss: 0.0071, Validation Loss: 0.0027, Train Accuracy: 0.9982, Validation Accuracy: 0.9990
Epoch 28/100, Train Loss: 0.0067, Validation Loss: 0.0081, Train Accuracy: 0.9956, Validation Accuracy: 0.9966
Epoch 29/100, Train Loss: 0.0070, Validation Loss: 0.0026, Train Accuracy: 0.9977, Validation Accuracy: 0.9984
Epoch 30/100, Train Loss: 0.0054, Validation Loss: 0.0047, Train Accuracy: 0.9996, Validation Accuracy: 0.9992
Epoch 31/100, Train Loss: 0.0041, Validation Loss: 0.0010, Train Accuracy: 0.9994, Validation Accuracy: 0.9997
Epoch 32/100, Train Loss: 0.0034, Validation Loss: 0.0011, Train Accuracy: 0.9996, Validation Accuracy: 0.9999
Epoch 33/100, Train Loss: 0.0031, Validation Loss: 0.0007, Train Accuracy: 0.9997, Validation Accuracy: 0.9997
Epoch 34/100, Train Loss: 0.0029, Validation Loss: 0.0007, Train Accuracy: 0.9999, Validation Accuracy: 0.9999
Epoch 35/100, Train Loss: 0.0030, Validation Loss: 0.0009, Train Accuracy: 0.9999, Validation Accuracy: 0.9999
Epoch 36/100, Train Loss: 0.0027, Validation Loss: 0.0007, Train Accuracy: 0.9999, Validation Accuracy: 1.0000
Epoch 37/100, Train Loss: 0.0026, Validation Loss: 0.0010, Train Accuracy: 0.9994, Validation Accuracy: 0.9996
Epoch 38/100, Train Loss: 0.0029, Validation Loss: 0.0005, Train Accuracy: 0.9999, Validation Accuracy: 1.0000
Epoch 39/100, Train Loss: 0.0051, Validation Loss: 0.0060, Train Accuracy: 0.9981, Validation Accuracy: 0.9986
Epoch 40/100, Train Loss: 0.0084, Validation Loss: 0.0038, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 41/100, Train Loss: 0.0057, Validation Loss: 0.0033, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 42/100, Train Loss: 0.0058, Validation Loss: 0.0036, Train Accuracy: 0.9984, Validation Accuracy: 0.9990
Epoch 43/100, Train Loss: 0.0077, Validation Loss: 0.0046, Train Accuracy: 0.9983, Validation Accuracy: 0.9986
Epoch 44/100, Train Loss: 0.0107, Validation Loss: 0.0100, Train Accuracy: 0.9958, Validation Accuracy: 0.9967
Epoch 45/100, Train Loss: 0.0169, Validation Loss: 0.0068, Train Accuracy: 0.9938, Validation Accuracy: 0.9951
Epoch 46/100, Train Loss: 0.0086, Validation Loss: 0.0053, Train Accuracy: 0.9978, Validation Accuracy: 0.9985
Epoch 47/100, Train Loss: 0.0058, Validation Loss: 0.0032, Train Accuracy: 0.9984, Validation Accuracy: 0.9992
Epoch 48/100, Train Loss: 0.0063, Validation Loss: 0.0040, Train Accuracy: 0.9985, Validation Accuracy: 0.9990
Epoch 49/100, Train Loss: 0.0083, Validation Loss: 0.0037, Train Accuracy: 0.9984, Validation Accuracy: 0.9992
Epoch 50/100, Train Loss: 0.0054, Validation Loss: 0.0055, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 51/100, Train Loss: 0.0048, Validation Loss: 0.0032, Train Accuracy: 0.9984, Validation Accuracy: 0.9989
Epoch 52/100, Train Loss: 0.0064, Validation Loss: 0.0081, Train Accuracy: 0.9969, Validation Accuracy: 0.9975
Epoch 53/100, Train Loss: 0.0206, Validation Loss: 0.0187, Train Accuracy: 0.9947, Validation Accuracy: 0.9966
Epoch 54/100, Train Loss: 0.0215, Validation Loss: 0.0112, Train Accuracy: 0.9951, Validation Accuracy: 0.9966
Epoch 55/100, Train Loss: 0.0111, Validation Loss: 0.0071, Train Accuracy: 0.9960, Validation Accuracy: 0.9970
Epoch 56/100, Train Loss: 0.0102, Validation Loss: 0.0075, Train Accuracy: 0.9958, Validation Accuracy: 0.9967
Epoch 57/100, Train Loss: 0.0070, Validation Loss: 0.0057, Train Accuracy: 0.9962, Validation Accuracy: 0.9973
Epoch 58/100, Train Loss: 0.0070, Validation Loss: 0.0050, Train Accuracy: 0.9979, Validation Accuracy: 0.9989
Epoch 59/100, Train Loss: 0.0067, Validation Loss: 0.0048, Train Accuracy: 0.9979, Validation Accuracy: 0.9986
Epoch 60/100, Train Loss: 0.0061, Validation Loss: 0.0058, Train Accuracy: 0.9983, Validation Accuracy: 0.9989
Epoch 61/100, Train Loss: 0.0071, Validation Loss: 0.0191, Train Accuracy: 0.9853, Validation Accuracy: 0.9934
Epoch 62/100, Train Loss: 0.0195, Validation Loss: 0.0078, Train Accuracy: 0.9966, Validation Accuracy: 0.9967
Epoch 63/100, Train Loss: 0.0091, Validation Loss: 0.0056, Train Accuracy: 0.9972, Validation Accuracy: 0.9971
Epoch 64/100, Train Loss: 0.0056, Validation Loss: 0.0023, Train Accuracy: 0.9988, Validation Accuracy: 0.9993
Epoch 65/100, Train Loss: 0.0042, Validation Loss: 0.0026, Train Accuracy: 0.9988, Validation Accuracy: 0.9992
Epoch 66/100, Train Loss: 0.0045, Validation Loss: 0.0054, Train Accuracy: 0.9983, Validation Accuracy: 0.9985
Epoch 67/100, Train Loss: 0.0075, Validation Loss: 0.0071, Train Accuracy: 0.9951, Validation Accuracy: 0.9967
Epoch 68/100, Train Loss: 0.0067, Validation Loss: 0.0067, Train Accuracy: 0.9988, Validation Accuracy: 0.9986
Epoch 69/100, Train Loss: 0.0048, Validation Loss: 0.0029, Train Accuracy: 0.9985, Validation Accuracy: 0.9993
Epoch 70/100, Train Loss: 0.0041, Validation Loss: 0.0014, Train Accuracy: 0.9991, Validation Accuracy: 0.9995
Epoch 71/100, Train Loss: 0.0027, Validation Loss: 0.0012, Train Accuracy: 0.9994, Validation Accuracy: 0.9995
Epoch 72/100, Train Loss: 0.0037, Validation Loss: 0.0039, Train Accuracy: 0.9983, Validation Accuracy: 0.9988
Epoch 73/100, Train Loss: 0.0059, Validation Loss: 0.0575, Train Accuracy: 0.9824, Validation Accuracy: 0.9637
Epoch 74/100, Train Loss: 0.0160, Validation Loss: 0.0056, Train Accuracy: 0.9985, Validation Accuracy: 0.9990
Epoch 75/100, Train Loss: 0.0072, Validation Loss: 0.0047, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 76/100, Train Loss: 0.0063, Validation Loss: 0.0048, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 77/100, Train Loss: 0.0059, Validation Loss: 0.0048, Train Accuracy: 0.9984, Validation Accuracy: 0.9992
Epoch 78/100, Train Loss: 0.0057, Validation Loss: 0.0049, Train Accuracy: 0.9984, Validation Accuracy: 0.9990
Epoch 79/100, Train Loss: 0.0063, Validation Loss: 0.0047, Train Accuracy: 0.9981, Validation Accuracy: 0.9990
Epoch 80/100, Train Loss: 0.0055, Validation Loss: 0.0056, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 81/100, Train Loss: 0.0053, Validation Loss: 0.0051, Train Accuracy: 0.9528, Validation Accuracy: 0.9990
Epoch 82/100, Train Loss: 0.0055, Validation Loss: 0.0043, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 83/100, Train Loss: 0.0053, Validation Loss: 0.0043, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 84/100, Train Loss: 0.0059, Validation Loss: 0.0098, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 85/100, Train Loss: 0.0057, Validation Loss: 0.0042, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 86/100, Train Loss: 0.0053, Validation Loss: 0.0050, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 87/100, Train Loss: 0.0056, Validation Loss: 0.0042, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 88/100, Train Loss: 0.0057, Validation Loss: 0.0043, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 89/100, Train Loss: 0.0059, Validation Loss: 0.0044, Train Accuracy: 0.9984, Validation Accuracy: 0.9990
Epoch 90/100, Train Loss: 0.0051, Validation Loss: 0.0049, Train Accuracy: 0.9972, Validation Accuracy: 0.9992
Epoch 91/100, Train Loss: 0.0057, Validation Loss: 0.0088, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 92/100, Train Loss: 0.0058, Validation Loss: 0.0054, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 93/100, Train Loss: 0.0053, Validation Loss: 0.0040, Train Accuracy: 0.9983, Validation Accuracy: 0.9992
Epoch 94/100, Train Loss: 0.0049, Validation Loss: 0.0051, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 95/100, Train Loss: 0.0050, Validation Loss: 0.0043, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 96/100, Train Loss: 0.0059, Validation Loss: 0.0046, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 97/100, Train Loss: 0.0049, Validation Loss: 0.0046, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Epoch 98/100, Train Loss: 0.0054, Validation Loss: 0.0065, Train Accuracy: 0.9984, Validation Accuracy: 0.9992
Epoch 99/100, Train Loss: 0.0061, Validation Loss: 0.0048, Train Accuracy: 0.9982, Validation Accuracy: 0.9992
Epoch 100/100, Train Loss: 0.0059, Validation Loss: 0.0039, Train Accuracy: 0.9985, Validation Accuracy: 0.9992
Training completed!
