id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
73,proxy73,0.4,0.67,0.93,0.41,0.99,0.62,5,0
74,proxy74,18.59,0.87,6.1,1.81,6.86,4.38,15,0
75,proxy75,15.41,1.03,4.88,0.94,6.14,3.25,6,0
76,proxy76,1.22,0.86,1.06,1.25,1.0,1.0,8,0
77,proxy77,0.31,1.03,1.0,0.32,0.98,0.25,2,0
78,proxy78,0.59,0.92,0.65,0.6,0.99,0.38,3,0
79,proxy79,1.14,1.14,1.03,1.17,1.0,1.38,11,0
80,proxy80,11.86,0.66,4.89,0.66,6.25,3.25,6,0
81,proxy81,1.15,0.67,0.88,1.18,1.0,1.0,8,0
82,proxy82,1.72,0.75,1.03,1.77,1.0,1.38,11,0
83,proxy83,1.17,1.15,0.81,1.2,1.0,1.38,11,0
84,proxy84,0.36,0.94,0.89,0.36,0.99,0.38,3,0
85,proxy85,1.18,1.17,0.74,1.21,1.01,1.25,10,0
86,proxy86,0.86,0.73,0.85,0.88,0.99,0.75,6,0
87,proxy87,1.22,1.13,1.12,1.25,1.0,1.0,8,0
88,proxy88,0.96,0.89,1.12,0.98,1.0,1.38,11,0
89,proxy89,1.0,0.95,0.77,1.02,1.0,1.25,10,0
90,proxy90,1.11,1.13,1.13,1.13,1.0,1.0,8,0
91,proxy91,0.97,1.06,0.9,1.0,0.99,0.62,5,0
92,proxy92,21.87,0.61,3.86,0.86,10.28,3.62,9,0
93,proxy93,1.0,0.66,1.06,1.02,1.02,1.38,11,0
94,proxy94,1.06,0.96,1.21,1.09,1.0,1.12,9,0
95,proxy95,0.64,1.07,1.11,0.65,0.99,0.75,6,0
96,proxy96,1.63,0.67,0.9,1.67,1.01,1.5,12,0
97,proxy97,1.0,1.16,0.68,1.02,1.0,1.0,8,0
98,proxy98,22.54,1.2,6.49,1.07,8.69,3.62,9,0
99,proxy99,0.97,1.08,0.67,1.0,1.0,1.12,9,0
100,proxy100,1.34,1.21,1.0,1.37,1.0,1.25,10,0
