id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
84,proxy84,0.81,1.15,1.2,0.85,1.0,1.0,7,0
85,proxy85,0.61,0.93,1.14,0.64,0.99,0.71,5,0
86,proxy86,1.44,1.27,0.86,1.51,1.01,1.0,7,0
87,proxy87,0.88,0.67,0.81,0.93,1.0,1.0,7,0
88,proxy88,0.94,1.3,1.13,0.99,0.99,0.71,5,0
89,proxy89,1.56,1.13,1.02,1.64,1.0,1.29,9,0
90,proxy90,0.42,1.0,1.0,0.44,0.99,0.57,4,0
91,proxy91,0.93,0.7,1.2,0.98,1.0,0.71,5,0
92,proxy92,0.75,0.81,0.71,0.79,0.99,0.57,4,0
93,proxy93,0.72,1.19,0.93,0.75,1.0,0.71,5,0
94,proxy94,0.13,0.83,0.89,0.14,0.98,0.14,1,0
95,proxy95,0.91,1.12,1.14,0.95,1.0,1.0,7,0
96,proxy96,1.4,1.32,0.65,1.47,1.0,1.0,7,0
97,proxy97,0.66,1.29,1.18,0.7,1.0,1.0,7,0
98,proxy98,1.21,0.67,0.69,1.27,1.01,1.14,8,0
99,proxy99,1.08,1.16,0.96,1.14,1.0,1.0,7,0
100,proxy100,0.54,0.81,0.9,0.56,0.99,0.57,4,0
101,proxy101,1.02,1.05,1.25,1.07,0.99,1.0,7,0
102,proxy102,1.61,1.2,1.1,1.69,1.0,1.43,10,0
103,proxy103,0.96,1.0,0.87,1.01,1.0,1.0,7,0
104,proxy104,1.4,1.33,0.92,1.47,0.99,0.86,6,0
105,proxy105,1.45,1.11,0.93,1.52,1.0,1.0,7,0
106,proxy106,0.27,0.99,0.65,0.28,0.99,0.43,3,0
107,proxy107,0.8,0.81,1.06,0.84,1.0,1.29,9,0
108,proxy108,0.88,0.99,1.08,0.92,0.99,0.71,5,0
109,proxy109,2.84,1.11,7.18,1.13,8.24,4.0,8,0
110,proxy110,1.46,0.69,0.82,1.54,1.0,1.14,8,0
111,proxy111,1.34,0.91,1.19,1.4,1.01,1.14,8,0
112,proxy112,6.18,1.29,4.11,1.55,6.59,4.14,9,0
113,proxy113,1.02,1.31,0.86,1.07,1.0,0.71,5,0
114,proxy114,1.54,0.97,1.03,1.61,1.0,1.57,11,0
115,proxy115,29.61,1.31,5.02,1.44,7.76,3.86,7,0
116,proxy116,0.91,0.85,1.1,0.96,1.0,0.71,5,0
117,proxy117,1.04,0.8,1.22,1.09,0.99,0.86,6,0
118,proxy118,1.16,1.24,0.98,1.22,1.0,1.14,8,0
119,proxy119,0.41,0.76,0.65,0.43,0.99,0.43,3,0
120,proxy120,23.41,1.0,5.77,1.11,10.51,3.86,7,0
121,proxy121,1.16,0.94,0.88,1.22,1.0,1.0,7,0
122,proxy122,0.39,1.07,0.89,0.41,0.99,0.29,2,0
123,proxy123,0.75,1.33,1.15,0.79,0.99,0.57,4,0
124,proxy124,1.21,1.18,0.78,1.27,1.0,1.0,7,0
125,proxy125,0.79,1.01,1.25,0.83,0.99,0.57,4,0
126,proxy126,0.94,1.17,0.72,0.98,1.0,0.71,5,0
127,proxy127,0.82,1.16,1.19,0.86,1.0,0.86,6,0
128,proxy128,0.86,0.89,0.86,0.91,0.99,0.71,5,0
129,proxy129,1.55,1.15,1.11,1.63,1.0,1.14,8,0
130,proxy130,0.77,1.17,1.03,0.81,1.0,0.71,5,0
131,proxy131,0.78,1.29,0.79,0.81,1.0,0.86,6,0
132,proxy132,0.38,0.93,0.68,0.4,0.99,0.71,5,0
133,proxy133,1.61,0.88,0.8,1.69,1.0,1.43,10,0
134,proxy134,0.74,0.88,0.63,0.77,0.99,0.57,4,0
135,proxy135,1.02,1.22,1.0,1.07,1.0,1.0,7,0
136,proxy136,0.78,1.17,1.1,0.81,1.0,1.0,7,0
137,proxy137,2.01,0.82,0.9,2.1,1.0,1.57,11,0
138,proxy138,1.22,1.02,0.65,1.28,1.0,1.0,7,0
139,proxy139,1.66,1.33,1.01,1.75,1.01,1.43,10,0
140,proxy140,1.11,1.18,1.1,1.16,1.0,1.29,9,0
141,proxy141,1.78,0.68,0.72,1.86,0.99,1.29,9,0
142,proxy142,0.75,1.02,1.19,0.78,1.0,1.0,7,0
143,proxy143,0.74,0.87,1.13,0.77,0.99,0.71,5,0
144,proxy144,0.92,0.75,0.81,0.97,1.0,1.0,7,0
145,proxy145,0.25,0.98,1.2,0.27,0.99,0.29,2,0
146,proxy146,1.79,1.27,0.68,1.88,1.0,1.71,12,0
147,proxy147,28.69,1.12,6.29,1.72,7.83,3.86,7,0
148,proxy148,19.64,1.01,6.77,0.85,7.32,3.71,6,0
149,proxy149,1.01,1.24,0.72,1.06,1.01,1.14,8,0
150,proxy150,1.36,1.23,0.97,1.43,1.0,1.0,7,0
