id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
30,proxy30,1.53,1.35,1.07,1.54,1.01,1.62,13,0
31,proxy31,0.61,0.76,0.69,0.61,1.0,0.88,7,0
32,proxy32,1.32,0.83,1.12,1.33,1.01,1.12,9,0
33,proxy33,0.94,0.9,1.19,0.94,1.0,1.0,8,0
34,proxy34,1.13,1.25,1.18,1.14,1.0,1.0,8,0
35,proxy35,1.36,1.16,0.74,1.37,1.0,0.88,7,0
36,proxy36,0.69,0.76,0.96,0.7,1.0,0.62,5,0
37,proxy37,1.18,0.78,0.69,1.19,1.0,1.0,8,0
38,proxy38,1.57,0.8,1.1,1.58,1.02,1.62,13,0
39,proxy39,1.08,1.23,1.11,1.09,0.99,1.0,8,0
40,proxy40,1.22,1.31,0.71,1.22,1.02,1.25,10,0
41,proxy41,0.53,0.76,0.93,0.53,0.99,0.75,6,0
42,proxy42,0.74,0.91,1.15,0.74,0.99,0.5,4,0
43,proxy43,1.31,1.0,1.25,1.31,1.0,1.25,10,0
44,proxy44,0.4,0.83,0.86,0.4,0.99,0.62,5,0
45,proxy45,20.15,0.81,4.18,1.61,9.59,4.12,13,0
46,proxy46,0.41,1.36,0.89,0.41,0.98,0.38,3,0
47,proxy47,20.75,1.13,4.39,1.2,7.13,3.75,10,0
48,proxy48,1.01,1.11,0.92,1.01,0.99,0.88,7,0
49,proxy49,0.62,1.24,0.75,0.62,0.99,0.62,5,0
50,proxy50,0.82,1.14,0.93,0.83,0.99,1.0,8,0
51,proxy51,0.7,0.75,1.2,0.7,1.0,0.62,5,0
52,proxy52,0.17,0.87,0.73,0.17,0.98,0.12,1,0
53,proxy53,19.44,0.89,5.04,0.9,6.07,3.5,8,0
54,proxy54,0.78,1.0,1.13,0.79,1.0,1.0,8,0
55,proxy55,0.75,0.99,0.64,0.76,0.99,0.75,6,0
56,proxy56,26.26,0.97,5.52,1.2,8.46,3.88,11,0
57,proxy57,1.26,1.2,1.21,1.26,1.0,1.38,11,0
58,proxy58,0.75,0.91,0.76,0.75,1.0,0.88,7,0
59,proxy59,1.39,1.19,1.0,1.4,0.99,1.25,10,0
60,proxy60,1.45,0.7,1.06,1.46,1.0,1.25,10,0
61,proxy61,1.35,1.12,0.87,1.36,1.01,1.25,10,0
62,proxy62,0.56,1.04,1.08,0.56,0.99,0.5,4,0
63,proxy63,1.14,0.99,0.84,1.14,1.0,1.25,10,0
64,proxy64,1.59,1.13,0.77,1.6,1.01,1.38,11,0
65,proxy65,1.21,1.08,0.74,1.21,1.0,1.25,10,0
66,proxy66,0.82,0.98,0.67,0.82,1.0,1.38,11,0
67,proxy67,1.0,0.94,0.98,1.0,0.99,0.75,6,0
68,proxy68,0.92,0.88,1.12,0.92,1.0,1.25,10,0
69,proxy69,12.24,0.71,6.82,1.21,6.27,3.5,8,0
70,proxy70,0.13,0.9,1.01,0.13,0.99,0.38,3,0
71,proxy71,0.68,0.97,0.78,0.69,1.0,0.88,7,0
72,proxy72,26.6,1.0,5.57,1.55,7.96,4.25,14,0
73,proxy73,0.64,1.27,0.76,0.64,1.0,0.75,6,0
74,proxy74,0.49,0.79,0.85,0.49,1.0,0.5,4,0
75,proxy75,18.08,0.95,6.98,1.54,7.72,3.62,9,0
76,proxy76,0.62,0.87,0.83,0.62,1.0,0.75,6,0
77,proxy77,0.22,1.03,0.85,0.22,0.99,0.38,3,0
78,proxy78,0.55,1.09,0.81,0.55,1.0,0.88,7,0
79,proxy79,0.81,1.18,0.68,0.82,0.99,0.62,5,0
80,proxy80,0.63,1.29,1.1,0.63,1.0,0.75,6,0
81,proxy81,1.7,0.99,0.83,1.71,1.01,1.5,12,0
82,proxy82,1.28,1.34,1.03,1.28,1.0,1.12,9,0
83,proxy83,1.33,1.15,0.86,1.34,1.01,1.25,10,0
84,proxy84,0.73,0.8,0.92,0.74,1.0,1.38,11,0
85,proxy85,19.31,1.21,5.73,1.78,10.28,3.88,11,0
86,proxy86,0.6,0.74,1.08,0.6,0.99,0.5,4,0
87,proxy87,0.99,1.1,6.26,1.0,9.97,3.88,11,0
88,proxy88,0.99,1.12,0.95,0.99,1.01,1.38,11,0
89,proxy89,0.3,0.95,1.0,0.3,0.98,0.25,2,0
90,proxy90,0.91,0.73,1.16,0.91,1.0,1.12,9,0
91,proxy91,0.85,0.69,0.66,0.85,1.0,1.0,8,0
92,proxy92,1.21,0.92,0.97,1.22,1.0,1.38,11,0
93,proxy93,0.42,1.36,1.25,0.42,0.99,0.62,5,0
94,proxy94,0.52,1.19,0.66,0.52,0.99,0.62,5,0
95,proxy95,0.4,0.89,0.78,0.4,1.0,0.75,6,0
96,proxy96,1.28,1.13,1.18,1.29,1.01,1.0,8,0
97,proxy97,0.43,1.3,1.03,0.43,1.0,0.88,7,0
98,proxy98,0.39,0.96,1.05,0.39,0.99,0.5,4,0
99,proxy99,1.62,1.32,1.0,1.63,1.01,1.12,9,0
100,proxy100,0.9,1.12,0.67,0.91,0.99,0.88,7,0
