id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
88,proxy88,0.77,1.24,1.16,0.77,1.01,1.33,8,0
89,proxy89,0.12,0.77,0.96,0.12,0.99,0.5,3,0
90,proxy90,47.03,0.81,3.41,480.34,5.83,1.67,10,1
91,proxy91,0.3,1.09,1.08,0.3,0.99,0.17,1,0
92,proxy92,1.57,1.16,1.01,1.58,1.0,1.17,7,0
93,proxy93,0.78,0.84,0.72,0.79,1.0,1.0,6,0
94,proxy94,0.79,0.97,1.23,0.8,1.0,1.0,6,0
95,proxy95,1.15,1.13,0.8,1.15,1.0,1.0,6,0
96,proxy96,1.3,0.74,1.17,1.31,1.0,1.17,7,0
97,proxy97,0.8,0.7,0.86,0.81,0.99,0.83,5,0
98,proxy98,7.34,0.99,1.01,7.39,0.99,0.67,4,1
99,proxy99,1.85,0.73,0.7,1.86,1.01,1.67,10,0
100,proxy100,1.04,0.73,1.14,1.05,1.0,1.0,6,0
101,proxy101,1.44,0.83,1.18,1.45,1.01,1.83,11,0
102,proxy102,0.19,0.74,0.86,0.19,0.99,0.67,4,0
103,proxy103,1.27,1.02,0.93,1.28,1.0,1.17,7,0
104,proxy104,1.37,0.67,0.9,1.37,1.0,1.5,9,0
105,proxy105,0.99,0.87,0.65,1.0,1.01,1.33,8,0
106,proxy106,0.37,0.97,0.93,0.37,0.99,0.33,2,0
107,proxy107,0.76,1.14,1.19,0.77,1.0,1.0,6,0
108,proxy108,1.03,1.25,1.08,1.04,1.0,1.0,6,0
109,proxy109,0.85,0.84,0.99,0.86,1.01,1.33,8,0
110,proxy110,50.31,1.24,8.1,451.13,12.63,4.5,7,1
111,proxy111,1.67,1.03,0.78,1.68,1.02,2.0,12,0
112,proxy112,0.28,0.91,0.66,0.28,0.99,0.33,2,0
113,proxy113,2.06,1.29,1.3,2.07,1.01,2.0,12,0
114,proxy114,0.67,0.72,0.97,0.67,0.99,0.5,3,0
115,proxy115,7.54,0.91,1.02,7.59,1.0,0.67,4,1
116,proxy116,1.04,1.02,1.05,1.05,1.0,0.83,5,0
117,proxy117,0.8,0.91,0.78,0.81,1.0,1.0,6,0
118,proxy118,34.86,0.74,3.65,365.08,4.66,1.33,8,1
119,proxy119,1.47,1.09,0.97,1.48,1.01,1.5,9,0
120,proxy120,0.88,1.05,0.98,0.88,1.0,1.0,6,0
121,proxy121,35.89,1.23,4.25,494.2,3.99,1.83,11,1
122,proxy122,32.16,1.29,6.24,9.14,10.39,4.83,9,1
123,proxy123,0.7,0.94,0.79,0.7,1.0,1.0,6,0
124,proxy124,0.65,1.1,0.99,0.66,1.0,1.0,6,0
125,proxy125,1.18,0.75,1.19,1.19,1.01,1.67,10,0
126,proxy126,0.28,0.68,1.05,0.28,0.99,0.5,3,0
127,proxy127,1.9,0.7,0.97,1.92,1.01,1.5,9,0
128,proxy128,0.88,1.11,0.67,0.88,1.0,0.83,5,0
129,proxy129,0.68,1.09,0.72,0.68,0.99,0.83,5,0
130,proxy130,1.45,0.75,1.14,1.46,1.0,1.17,7,0
131,proxy131,0.6,0.87,0.69,0.6,0.99,0.33,2,0
132,proxy132,1.38,1.22,0.81,1.39,1.01,1.5,9,0
133,proxy133,0.36,0.72,0.98,0.36,1.0,0.67,4,0
134,proxy134,0.83,1.23,0.98,0.84,0.99,0.83,5,0
135,proxy135,2.61,1.15,1.3,2.63,1.02,2.33,14,0
136,proxy136,0.26,0.74,0.7,0.26,0.99,0.5,3,0
137,proxy137,0.59,1.17,1.16,0.59,0.99,0.67,4,0
138,proxy138,0.22,1.0,1.15,0.22,1.0,1.0,6,0
139,proxy139,1.28,1.0,1.07,1.28,1.0,1.33,8,0
140,proxy140,0.99,0.95,0.87,1.0,1.0,1.33,8,0
141,proxy141,0.55,0.72,1.08,0.55,1.0,0.83,5,0
142,proxy142,1.15,1.17,1.2,1.16,1.0,0.83,5,0
143,proxy143,25.75,0.69,4.66,0.75,6.83,4.33,6,0
144,proxy144,8.33,1.03,6.04,0.64,9.65,4.33,6,0
145,proxy145,0.67,1.27,0.74,0.67,1.0,0.83,5,0
146,proxy146,0.71,0.78,0.99,0.71,1.0,0.83,5,0
147,proxy147,13.14,0.9,1.21,13.23,0.99,1.17,7,1
148,proxy148,0.91,0.76,1.08,0.92,1.0,1.0,6,0
149,proxy149,52.26,0.68,3.37,364.23,4.7,1.5,9,1
150,proxy150,29.86,1.23,6.64,1.02,10.3,4.33,6,0
