id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
28,proxy28,0.54,1.1,1.24,0.57,1.0,0.62,5,0
29,proxy29,0.44,1.12,0.9,0.47,1.0,0.62,5,0
30,proxy30,0.66,1.2,1.14,0.71,1.0,0.75,6,0
31,proxy31,0.83,1.34,1.03,0.89,1.0,0.88,7,0
32,proxy32,22.76,1.2,6.92,1.26,8.77,3.25,6,0
33,proxy33,1.27,0.84,0.66,1.36,1.0,1.0,8,0
34,proxy34,0.94,0.77,1.15,1.01,1.0,1.0,8,0
35,proxy35,1.06,1.05,1.19,1.14,1.0,1.0,8,0
36,proxy36,1.14,1.3,0.95,1.22,1.0,1.0,8,0
37,proxy37,0.75,1.01,1.02,0.81,0.99,0.75,6,0
38,proxy38,1.74,0.81,1.03,1.86,1.01,1.5,12,0
39,proxy39,0.72,0.86,0.88,0.77,0.99,0.75,6,0
40,proxy40,1.05,0.94,1.21,1.12,1.01,1.12,9,0
41,proxy41,24.23,0.71,6.13,1.8,9.62,4.25,14,0
42,proxy42,1.08,1.32,1.26,1.15,1.0,1.12,9,0
43,proxy43,1.29,0.89,0.99,1.38,1.0,1.0,8,0
44,proxy44,0.43,0.98,0.84,0.46,1.0,0.62,5,0
45,proxy45,1.86,1.28,0.99,1.99,1.02,1.62,13,0
46,proxy46,0.82,1.32,1.18,0.88,1.0,0.88,7,0
47,proxy47,12.19,0.69,7.57,0.72,10.62,3.0,4,0
48,proxy48,22.9,1.01,4.32,0.89,7.29,3.25,6,0
49,proxy49,0.34,1.23,1.08,0.36,0.99,0.38,3,0
50,proxy50,1.53,0.95,0.69,1.64,0.99,1.12,9,0
51,proxy51,1.43,1.15,0.67,1.53,1.0,1.25,10,0
52,proxy52,15.51,0.92,4.76,1.19,8.6,3.38,7,0
53,proxy53,0.75,1.12,1.12,0.81,0.99,0.75,6,0
54,proxy54,19.26,1.05,6.65,1.62,10.45,4.0,12,0
55,proxy55,0.96,0.97,1.16,1.03,1.0,1.12,9,0
56,proxy56,1.03,0.78,0.95,1.1,1.0,1.0,8,0
57,proxy57,18.0,0.91,4.34,0.78,7.68,3.25,6,0
58,proxy58,0.91,1.04,1.02,0.97,1.01,1.25,10,0
59,proxy59,0.38,0.85,0.99,0.41,0.99,0.62,5,0
60,proxy60,0.65,1.07,0.84,0.69,1.0,0.75,6,0
61,proxy61,1.94,1.1,0.86,2.08,1.01,1.62,13,0
62,proxy62,1.21,1.36,1.07,1.29,1.0,0.88,7,0
63,proxy63,0.92,1.12,0.92,0.98,1.0,1.0,8,0
64,proxy64,20.97,0.89,4.72,1.39,7.76,4.12,13,0
65,proxy65,0.93,1.23,1.05,0.99,1.0,1.0,8,0
66,proxy66,0.65,0.82,0.75,0.7,1.0,0.88,7,0
67,proxy67,15.6,0.83,5.1,0.78,5.95,3.38,7,0
68,proxy68,0.57,1.31,1.19,0.61,1.0,0.88,7,0
69,proxy69,1.02,1.11,0.87,1.09,0.99,1.12,9,0
70,proxy70,0.72,1.01,0.67,0.77,1.0,0.88,7,0
71,proxy71,1.06,0.97,1.07,1.13,1.01,1.25,10,0
72,proxy72,37.17,0.9,8.5,1.28,15.67,6.12,9,0
73,proxy73,1.39,1.34,1.0,1.48,1.01,1.38,11,0
74,proxy74,1.18,1.07,0.85,1.26,1.0,1.12,9,0
75,proxy75,0.19,1.36,0.86,0.2,0.98,0.12,1,0
76,proxy76,0.6,0.73,0.94,0.64,0.99,0.75,6,0
77,proxy77,0.36,0.85,1.07,0.38,0.99,0.62,5,0
78,proxy78,0.69,0.88,0.95,0.74,0.99,0.62,5,0
79,proxy79,1.55,0.75,0.96,1.66,1.0,1.5,12,0
80,proxy80,0.71,0.86,1.21,0.76,1.0,0.88,7,0
81,proxy81,0.2,0.94,0.68,0.21,0.99,0.38,3,0
82,proxy82,0.88,1.09,0.69,0.94,1.01,1.0,8,0
83,proxy83,24.95,0.78,4.75,1.04,10.12,3.38,7,0
84,proxy84,16.79,0.99,6.09,0.52,7.94,3.25,6,0
85,proxy85,1.42,1.17,0.77,1.52,1.0,1.0,8,0
86,proxy86,0.72,1.19,0.8,0.77,1.01,0.88,7,0
87,proxy87,0.77,0.93,0.96,0.83,1.0,0.88,7,0
88,proxy88,20.8,0.96,6.0,0.7,8.5,3.38,7,0
89,proxy89,1.32,0.7,0.91,1.41,1.0,1.38,11,0
90,proxy90,0.64,0.71,1.1,0.68,1.0,0.62,5,0
91,proxy91,1.27,0.75,0.9,1.35,1.01,1.25,10,0
92,proxy92,1.65,0.99,0.87,1.76,1.01,1.75,14,0
93,proxy93,2.07,1.23,0.7,2.21,1.01,1.75,14,0
94,proxy94,0.97,1.08,1.15,1.04,1.0,1.12,9,0
95,proxy95,1.32,1.13,0.79,1.42,1.0,1.38,11,0
96,proxy96,0.39,1.12,0.92,0.42,0.99,0.5,4,0
97,proxy97,0.54,1.03,1.0,0.58,0.99,0.62,5,0
98,proxy98,0.74,1.09,0.9,0.79,1.0,1.0,8,0
99,proxy99,0.74,1.35,0.86,0.79,1.0,0.88,7,0
100,proxy100,0.39,1.28,0.93,0.42,0.99,0.5,4,0
