id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
39,proxy39,1.11,1.07,1.24,1.13,1.01,1.0,7,0
40,proxy40,0.98,0.76,1.07,0.99,1.0,0.57,4,0
41,proxy41,0.49,0.99,0.75,0.5,0.99,0.29,2,0
42,proxy42,0.81,1.33,1.25,0.82,0.99,0.86,6,0
43,proxy43,0.66,1.26,1.24,0.67,1.0,1.0,7,0
44,proxy44,0.73,1.02,1.13,0.74,1.01,1.0,7,0
45,proxy45,29.03,0.89,4.77,1.34,6.91,3.86,7,0
46,proxy46,0.17,0.7,0.89,0.18,0.99,0.43,3,0
47,proxy47,0.8,1.23,1.17,0.82,1.01,0.86,6,0
48,proxy48,1.36,1.22,0.71,1.39,0.99,0.86,6,0
49,proxy49,0.64,1.23,0.95,0.65,1.0,0.71,5,0
50,proxy50,1.69,0.98,0.83,1.72,1.01,1.71,12,0
51,proxy51,0.76,1.38,0.96,0.77,1.0,1.0,7,0
52,proxy52,30.13,0.81,7.09,1.24,6.44,3.86,7,0
53,proxy53,0.37,1.24,1.15,0.37,0.99,0.43,3,0
54,proxy54,0.37,0.88,0.91,0.38,0.99,0.43,3,0
55,proxy55,0.72,0.83,0.86,0.73,1.0,1.0,7,0
56,proxy56,1.39,0.85,0.99,1.41,1.01,1.14,8,0
57,proxy57,1.77,0.91,0.99,1.8,1.0,1.43,10,0
58,proxy58,31.36,0.75,7.0,1.88,8.31,4.29,10,0
59,proxy59,24.43,0.8,6.59,0.96,10.18,3.57,5,0
60,proxy60,1.0,1.24,0.73,1.02,0.99,0.71,5,0
61,proxy61,24.66,1.23,4.68,1.8,9.31,4.57,12,0
62,proxy62,0.42,0.8,1.01,0.43,0.99,0.57,4,0
63,proxy63,0.84,1.04,0.68,0.86,1.0,0.71,5,0
64,proxy64,0.84,0.88,1.23,0.86,1.01,1.0,7,0
65,proxy65,0.54,1.1,0.75,0.55,1.0,0.57,4,0
66,proxy66,1.94,1.21,0.87,1.98,1.02,1.86,13,0
67,proxy67,1.49,1.1,0.68,1.52,1.0,1.14,8,0
68,proxy68,1.3,0.92,1.14,1.33,1.01,1.57,11,0
69,proxy69,2.13,1.09,0.92,2.17,1.02,1.86,13,0
70,proxy70,1.05,0.98,1.04,1.07,1.0,1.29,9,0
71,proxy71,0.48,1.08,1.17,0.49,0.99,0.43,3,0
72,proxy72,1.39,0.85,0.78,1.41,1.0,1.0,7,0
73,proxy73,1.81,0.75,1.15,1.85,1.0,1.29,9,0
74,proxy74,1.72,1.27,0.68,1.75,1.0,1.14,8,0
75,proxy75,1.46,1.24,0.96,1.48,1.0,1.0,7,0
76,proxy76,1.22,1.01,0.71,1.24,1.0,0.86,6,0
77,proxy77,0.77,0.79,0.7,0.79,1.0,0.86,6,0
78,proxy78,0.92,1.25,1.0,0.93,1.0,0.71,5,0
79,proxy79,0.71,1.05,0.69,0.72,1.0,0.86,6,0
80,proxy80,0.57,0.79,1.25,0.58,0.99,0.43,3,0
81,proxy81,1.72,0.81,0.72,1.75,1.0,1.14,8,0
82,proxy82,0.8,0.74,0.87,0.82,1.0,1.0,7,0
83,proxy83,0.7,0.89,1.16,0.71,1.0,0.86,6,0
84,proxy84,24.8,1.15,4.62,1.94,9.99,4.43,11,0
85,proxy85,1.37,1.33,0.72,1.39,1.01,1.14,8,0
86,proxy86,0.91,0.96,1.07,0.93,0.99,0.57,4,0
87,proxy87,0.39,0.99,1.02,0.4,0.99,0.57,4,0
88,proxy88,0.75,0.91,0.86,0.76,1.0,0.71,5,0
89,proxy89,1.54,1.11,1.14,1.57,1.0,1.29,9,0
90,proxy90,2.32,1.17,4.22,0.52,7.32,4.0,8,0
91,proxy91,21.67,1.04,4.63,0.6,7.32,3.29,3,0
92,proxy92,30.02,0.89,6.7,1.13,10.53,3.86,7,0
93,proxy93,0.67,0.84,0.66,0.68,1.0,0.57,4,0
94,proxy94,1.39,0.71,1.23,1.42,1.0,1.14,8,0
95,proxy95,0.71,1.08,1.14,0.72,0.99,0.71,5,0
96,proxy96,0.18,1.01,1.06,0.18,0.99,0.43,3,0
97,proxy97,1.87,0.99,0.95,1.9,1.01,1.14,8,0
98,proxy98,1.06,1.0,1.19,1.08,1.0,1.0,7,0
99,proxy99,0.64,0.91,1.17,0.65,1.0,0.57,4,0
100,proxy100,1.13,0.98,0.7,1.15,1.0,1.0,7,0
101,proxy101,1.06,1.31,0.77,1.08,1.01,1.29,9,0
102,proxy102,1.4,1.06,1.2,1.43,1.0,1.43,10,0
103,proxy103,0.48,1.07,0.67,0.49,0.99,0.57,4,0
104,proxy104,1.39,1.18,0.93,1.41,1.0,0.86,6,0
105,proxy105,0.7,0.8,0.92,0.71,1.0,0.86,6,0
106,proxy106,1.51,0.84,1.26,1.54,1.02,1.71,12,0
107,proxy107,1.52,0.96,0.78,1.55,1.01,1.71,12,0
108,proxy108,1.55,0.83,1.21,1.58,1.0,1.29,9,0
109,proxy109,0.9,1.24,1.22,0.91,1.0,1.0,7,0
110,proxy110,1.16,1.17,0.86,1.18,1.0,1.14,8,0
111,proxy111,0.59,1.05,1.09,0.6,1.0,0.57,4,0
112,proxy112,1.0,0.96,1.29,1.02,1.0,0.86,6,0
113,proxy113,0.9,0.91,1.03,0.92,1.0,0.86,6,0
114,proxy114,1.2,1.18,1.28,1.22,1.0,1.14,8,0
115,proxy115,1.26,1.22,1.17,1.28,1.0,1.14,8,0
116,proxy116,0.69,0.81,0.94,0.71,1.0,0.71,5,0
117,proxy117,1.71,0.82,1.2,1.74,1.0,1.14,8,0
118,proxy118,0.72,0.86,1.09,0.73,1.0,0.57,4,0
119,proxy119,0.62,0.8,1.08,0.63,0.99,0.71,5,0
120,proxy120,1.06,1.12,0.67,1.08,1.0,0.71,5,0
121,proxy121,0.69,1.01,0.95,0.71,0.99,0.57,4,0
122,proxy122,1.37,0.87,1.19,1.4,1.0,0.86,6,0
123,proxy123,1.22,0.84,1.22,1.25,1.01,1.14,8,0
124,proxy124,0.92,1.02,0.94,0.93,1.0,0.71,5,0
125,proxy125,0.96,1.12,1.01,0.98,1.01,1.0,7,0
126,proxy126,0.36,0.82,1.04,0.37,0.99,0.29,2,0
127,proxy127,0.9,1.24,0.73,0.91,1.0,0.86,6,0
128,proxy128,1.09,0.85,0.78,1.11,1.0,1.43,10,0
129,proxy129,1.42,1.26,0.77,1.45,1.0,1.0,7,0
130,proxy130,0.66,1.38,0.85,0.67,0.99,0.71,5,0
131,proxy131,0.83,1.0,0.76,0.84,1.0,1.0,7,0
132,proxy132,1.77,0.77,0.73,1.8,1.0,1.14,8,0
133,proxy133,1.59,0.97,0.79,1.62,1.0,1.57,11,0
134,proxy134,0.97,0.93,0.89,0.99,1.0,1.0,7,0
135,proxy135,0.9,1.14,1.11,0.91,1.0,0.86,6,0
136,proxy136,0.34,1.0,0.82,0.35,0.99,0.29,2,0
137,proxy137,0.7,0.94,0.87,0.72,0.99,0.57,4,0
138,proxy138,1.16,1.35,1.22,1.18,1.0,1.29,9,0
139,proxy139,0.98,0.72,0.89,1.0,0.99,0.71,5,0
140,proxy140,1.13,0.75,1.19,1.15,0.99,0.86,6,0
141,proxy141,1.25,0.76,1.28,1.27,1.0,1.14,8,0
142,proxy142,0.62,1.02,1.04,0.63,0.99,0.43,3,0
143,proxy143,1.28,1.04,1.11,1.3,1.0,1.14,8,0
144,proxy144,0.59,0.85,1.07,0.6,0.99,0.86,6,0
145,proxy145,0.98,0.69,0.72,1.0,1.0,1.0,7,0
146,proxy146,20.82,1.27,5.61,1.57,9.71,4.29,10,0
147,proxy147,0.84,1.22,1.15,0.86,1.0,0.86,6,0
148,proxy148,0.2,0.97,0.91,0.2,0.99,0.57,4,0
149,proxy149,0.69,0.72,0.85,0.7,0.99,0.57,4,0
150,proxy150,1.37,0.82,1.27,1.39,1.0,1.14,8,0
