id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
83,proxy83,16.88,1.33,5.76,1.1,6.99,3.38,7,0
84,proxy84,0.56,0.92,0.93,0.6,0.99,0.62,5,0
85,proxy85,1.21,0.73,0.91,1.28,0.99,1.0,8,0
86,proxy86,0.26,0.84,1.14,0.27,0.99,0.5,4,0
87,proxy87,0.68,1.41,1.03,0.71,0.99,0.62,5,0
88,proxy88,0.99,1.18,0.99,1.04,0.99,0.75,6,0
89,proxy89,1.39,1.43,0.69,1.47,1.01,1.12,9,0
90,proxy90,13.16,1.4,5.6,0.52,9.65,3.25,6,0
91,proxy91,0.39,0.74,1.01,0.41,0.99,0.38,3,0
92,proxy92,0.82,1.11,0.81,0.86,0.99,0.75,6,0
93,proxy93,0.65,1.14,1.16,0.69,0.99,0.5,4,0
94,proxy94,23.15,1.33,4.93,1.04,10.49,3.62,9,0
95,proxy95,0.94,1.05,1.27,0.99,1.0,1.0,8,0
96,proxy96,1.7,1.4,1.16,1.79,1.01,1.5,12,0
97,proxy97,1.42,1.2,0.95,1.5,1.02,1.62,13,0
98,proxy98,0.66,1.28,0.86,0.7,1.0,1.0,8,0
99,proxy99,0.68,0.85,0.94,0.72,0.99,0.75,6,0
100,proxy100,1.15,1.06,0.9,1.21,1.0,1.0,8,0
