id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
71,proxy71,0.79,0.99,1.23,0.8,1.0,0.88,7,0
72,proxy72,25.37,1.3,6.28,1.22,9.91,3.75,10,0
73,proxy73,0.4,0.85,0.78,0.4,0.99,0.88,7,0
74,proxy74,0.84,0.72,1.01,0.85,1.0,0.88,7,0
75,proxy75,0.7,1.06,1.25,0.71,0.99,0.62,5,0
76,proxy76,0.53,1.1,0.9,0.54,0.99,0.75,6,0
77,proxy77,1.12,1.14,0.96,1.12,0.99,0.75,6,0
78,proxy78,0.77,0.97,0.67,0.78,0.99,0.62,5,0
79,proxy79,1.3,1.15,0.93,1.31,1.01,1.38,11,0
80,proxy80,1.29,1.26,1.01,1.3,1.0,1.12,9,0
81,proxy81,0.71,0.86,0.76,0.72,1.0,1.0,8,0
82,proxy82,0.75,0.86,0.89,0.75,1.0,0.75,6,0
83,proxy83,1.38,0.86,0.85,1.39,1.0,1.12,9,0
84,proxy84,0.33,0.72,1.01,0.33,0.99,0.25,2,0
85,proxy85,0.46,1.07,0.85,0.46,1.0,0.75,6,0
86,proxy86,19.07,0.71,5.7,1.09,10.5,3.5,8,0
87,proxy87,1.55,1.1,0.7,1.56,1.0,1.25,10,0
88,proxy88,0.76,1.34,1.06,0.77,0.99,0.75,6,0
89,proxy89,1.0,0.72,1.22,1.01,1.01,1.25,10,0
90,proxy90,1.14,1.18,0.84,1.15,1.0,1.12,9,0
91,proxy91,1.16,0.9,1.11,1.17,1.0,1.0,8,0
92,proxy92,1.38,0.78,1.06,1.39,1.0,1.12,9,0
93,proxy93,0.97,1.23,1.0,0.97,1.0,1.12,9,0
94,proxy94,0.36,1.3,1.16,0.36,0.99,0.62,5,0
95,proxy95,27.45,1.32,4.23,1.76,6.04,4.0,12,0
96,proxy96,1.17,0.96,1.09,1.18,0.99,0.75,6,0
97,proxy97,0.8,0.74,1.11,0.8,1.0,1.0,8,0
98,proxy98,0.37,1.36,0.76,0.37,0.99,0.5,4,0
99,proxy99,1.31,1.33,0.83,1.32,0.99,1.0,8,0
100,proxy100,0.94,1.36,0.81,0.94,1.0,1.12,9,0
