id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
70,proxy70,0.84,1.07,1.17,0.87,1.0,0.86,6,0
71,proxy71,0.38,0.93,1.23,0.4,0.99,0.43,3,0
72,proxy72,1.0,0.74,1.03,1.04,1.0,1.29,9,0
73,proxy73,21.98,0.84,7.09,1.02,9.39,3.57,5,0
74,proxy74,0.62,0.75,1.23,0.65,1.0,1.0,7,0
75,proxy75,0.88,0.78,0.73,0.91,1.0,1.0,7,0
76,proxy76,1.07,1.41,0.64,1.11,1.0,0.71,5,0
77,proxy77,1.02,0.8,0.97,1.05,1.0,1.14,8,0
78,proxy78,0.98,0.89,0.88,1.02,1.01,1.14,8,0
79,proxy79,0.78,0.93,1.15,0.81,1.0,1.0,7,0
80,proxy80,0.99,0.93,0.83,1.03,0.99,0.86,6,0
81,proxy81,0.81,1.34,0.79,0.84,1.0,1.0,7,0
82,proxy82,24.8,0.75,6.7,2.03,10.44,4.71,13,0
83,proxy83,0.48,1.28,0.72,0.49,1.0,0.71,5,0
84,proxy84,21.77,1.16,4.61,0.81,5.97,3.71,6,0
85,proxy85,26.25,0.84,4.35,2.25,9.56,4.14,9,0
86,proxy86,31.12,0.83,5.79,0.9,7.02,3.57,5,0
87,proxy87,1.68,0.91,1.19,1.74,1.0,1.14,8,0
88,proxy88,1.23,0.89,1.17,1.27,1.0,0.71,5,0
89,proxy89,0.85,0.73,1.09,0.88,1.0,0.57,4,0
90,proxy90,1.02,1.02,0.96,1.06,1.0,0.86,6,0
91,proxy91,1.14,1.31,0.92,1.18,1.0,1.14,8,0
92,proxy92,0.7,1.22,0.87,0.73,0.99,0.57,4,0
93,proxy93,0.8,1.2,1.09,0.83,0.99,0.57,4,0
94,proxy94,0.79,0.98,0.64,0.82,1.0,0.71,5,0
95,proxy95,1.07,0.95,0.7,1.11,1.01,1.0,7,0
96,proxy96,0.5,0.78,0.68,0.52,0.99,0.29,2,0
97,proxy97,30.95,0.71,5.48,1.37,6.75,3.86,7,0
98,proxy98,0.94,1.41,1.24,0.98,1.0,1.0,7,0
99,proxy99,0.58,1.16,1.26,0.6,1.0,0.71,5,0
100,proxy100,0.46,1.4,1.23,0.47,1.0,0.43,3,0
101,proxy101,0.28,0.93,1.08,0.29,0.99,0.43,3,0
102,proxy102,28.59,0.77,4.67,0.84,8.99,3.29,3,0
103,proxy103,0.49,0.76,0.68,0.5,1.0,0.43,3,0
104,proxy104,1.56,1.02,1.19,1.61,1.02,1.57,11,0
105,proxy105,1.07,1.09,0.73,1.11,1.0,1.14,8,0
106,proxy106,1.04,0.94,0.83,1.07,0.99,1.0,7,0
107,proxy107,1.41,0.83,1.1,1.46,1.01,1.57,11,0
108,proxy108,1.67,0.74,0.81,1.73,1.01,1.43,10,0
109,proxy109,0.46,1.16,1.01,0.48,1.0,0.57,4,0
110,proxy110,0.56,1.29,1.06,0.58,1.0,0.71,5,0
111,proxy111,1.75,0.75,0.82,1.81,1.0,1.43,10,0
112,proxy112,0.64,0.73,1.14,0.66,0.99,0.57,4,0
113,proxy113,0.62,0.89,1.15,0.64,1.0,0.86,6,0
114,proxy114,1.8,1.01,1.05,1.86,1.0,1.57,11,0
115,proxy115,0.81,0.97,1.08,0.84,1.0,0.86,6,0
116,proxy116,1.27,1.19,0.88,1.32,1.01,1.14,8,0
117,proxy117,31.64,0.92,4.69,0.8,6.22,3.43,4,0
118,proxy118,31.04,0.99,6.52,2.1,6.81,4.57,12,0
119,proxy119,1.8,0.94,0.97,1.86,1.01,1.43,10,0
120,proxy120,0.8,1.18,0.73,0.83,1.0,0.86,6,0
121,proxy121,0.38,1.1,0.78,0.39,1.0,0.57,4,0
122,proxy122,0.79,0.88,0.72,0.82,1.0,0.71,5,0
123,proxy123,1.0,1.4,0.73,1.04,1.0,1.0,7,0
124,proxy124,1.05,1.2,1.01,1.09,1.0,1.14,8,0
125,proxy125,0.74,1.14,0.83,0.77,1.0,1.0,7,0
126,proxy126,1.65,1.29,1.05,1.71,1.01,1.43,10,0
127,proxy127,0.83,1.24,1.17,0.86,1.0,0.86,6,0
128,proxy128,0.69,0.94,0.8,0.72,1.0,0.57,4,0
129,proxy129,0.99,0.81,0.65,1.03,1.0,1.14,8,0
130,proxy130,31.53,0.95,5.4,0.69,6.18,3.43,4,0
131,proxy131,0.77,0.96,0.85,0.8,0.99,0.57,4,0
132,proxy132,25.33,1.05,4.62,0.66,6.57,3.43,4,0
133,proxy133,1.18,1.08,0.65,1.22,1.01,1.14,8,0
134,proxy134,1.01,1.0,1.06,1.05,1.0,1.29,9,0
135,proxy135,1.59,0.93,1.01,1.65,1.01,1.29,9,0
136,proxy136,1.49,1.19,0.75,1.55,1.0,1.0,7,0
137,proxy137,0.43,0.85,1.08,0.45,0.99,0.57,4,0
138,proxy138,0.84,1.0,0.73,0.87,1.0,0.86,6,0
139,proxy139,0.31,1.27,1.13,0.32,0.98,0.14,1,0
140,proxy140,0.55,1.0,0.79,0.57,0.99,0.57,4,0
141,proxy141,0.94,1.24,0.95,0.98,0.99,1.0,7,0
142,proxy142,0.65,1.38,1.14,0.67,0.99,0.43,3,0
143,proxy143,1.77,0.75,0.86,1.83,1.01,1.57,11,0
144,proxy144,1.44,1.22,1.06,1.49,1.0,1.57,11,0
145,proxy145,0.35,0.83,1.05,0.36,0.99,0.43,3,0
146,proxy146,1.41,0.8,0.65,1.46,1.01,1.29,9,0
147,proxy147,1.49,0.98,1.08,1.54,1.0,1.14,8,0
148,proxy148,0.57,1.33,0.82,0.59,0.99,0.57,4,0
149,proxy149,26.81,0.96,5.45,1.56,6.85,4.29,10,0
150,proxy150,0.8,0.83,1.2,0.83,0.99,0.86,6,0
