id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
66,proxy66,0.53,0.96,1.13,0.53,0.99,0.5,4,0
67,proxy67,0.92,0.83,1.4,0.92,1.0,0.75,6,0
68,proxy68,1.38,1.15,1.3,1.38,1.0,1.12,9,0
69,proxy69,0.75,1.21,1.04,0.75,0.99,0.62,5,0
70,proxy70,0.91,1.17,0.77,0.91,1.0,0.75,6,0
71,proxy71,0.93,1.19,0.72,0.93,0.99,0.75,6,0
72,proxy72,0.28,0.82,1.21,0.28,0.99,0.5,4,0
73,proxy73,0.27,1.22,0.86,0.27,0.99,0.5,4,0
74,proxy74,1.52,0.83,0.97,1.52,1.0,1.5,12,0
75,proxy75,0.98,0.98,0.82,0.98,1.0,1.25,10,0
76,proxy76,1.28,1.27,1.01,1.28,1.0,1.12,9,0
77,proxy77,0.98,1.35,1.39,0.98,0.99,0.75,6,0
78,proxy78,1.49,1.01,0.79,1.49,1.0,1.0,8,0
79,proxy79,1.48,1.03,1.24,1.48,1.0,1.38,11,0
80,proxy80,1.09,1.13,1.02,1.09,1.0,1.0,8,0
81,proxy81,1.06,0.92,0.71,1.06,1.01,1.12,9,0
82,proxy82,0.99,0.74,1.14,0.99,1.0,0.75,6,0
83,proxy83,0.98,0.92,0.9,0.98,1.01,1.12,9,0
84,proxy84,0.97,1.2,1.11,0.97,1.0,0.88,7,0
85,proxy85,1.06,1.02,1.25,1.06,1.01,1.12,9,0
86,proxy86,1.39,1.3,0.95,1.39,1.01,1.38,11,0
87,proxy87,1.01,0.7,0.91,1.01,1.0,1.12,9,0
88,proxy88,0.92,0.94,1.19,0.92,0.99,1.0,8,0
89,proxy89,0.88,0.79,0.92,0.88,1.0,1.0,8,0
90,proxy90,0.66,1.0,0.91,0.66,0.99,1.0,8,0
91,proxy91,0.93,1.01,1.41,0.93,1.0,0.75,6,0
92,proxy92,0.94,1.15,1.39,0.94,0.99,0.75,6,0
93,proxy93,0.75,0.72,0.81,0.75,0.99,0.62,5,0
94,proxy94,1.08,0.72,0.74,1.08,0.99,0.75,6,0
95,proxy95,0.69,1.34,0.77,0.69,0.99,0.75,6,0
96,proxy96,1.28,1.11,1.01,1.28,1.0,1.25,10,0
97,proxy97,0.72,1.11,1.1,0.72,1.0,0.88,7,0
98,proxy98,0.43,1.3,0.77,0.43,0.99,0.62,5,0
99,proxy99,1.37,0.75,1.01,1.37,1.0,1.25,10,0
100,proxy100,1.26,1.33,1.29,1.26,1.0,0.88,7,0
